time,seq,class,rtt,hops
16858,52,1,0,3
16859,435,1,0,3
16860,76,1,0,3
16861,93,1,0,3
16862,9,1,0,3
16863,33,1,0,3
16864,51,1,0,3
16865,91,1,0,3
16866,76,1,0,3
16867,14,1,0,3
16868,112,1,0,3
16869,168,1,0,3
16870,6,1,0,3
16871,27,1,0,3
16872,101,1,0,3
16873,121,1,0,3
16874,84,1,0,3
16875,7,1,0,3
16876,14576,7,0,3
16877,58,1,0,3
16878,85,1,0,3
16879,42,1,0,3
16880,101,1,0,3
16881,53,1,0,3
16882,25,1,0,3
16883,42,1,0,3
16884,14,1,0,3
16885,16884,9,5.12022,3
16886,163,1,0,3
16887,1,1,0,3
16888,163,1,0,3
16889,32,1,0,3
16890,338,1,0,3
16891,168,1,0,3
16892,180,1,0,3
16893,121,1,0,3
16894,97,1,0,3
16895,91,1,0,3
16896,58,1,0,3
16897,153,1,0,3
16898,16897,3,27.0086,3
16899,836,2,0,3
16900,10366,3,0,3
16901,163,1,0,3
16902,60,1,0,3
16903,19,1,0,3
16905,121,1,0,3
16906,16903,2,-1,-1
16906,42,1,0,3
16907,37,1,0,3
16908,162,1,0,3
16909,128,1,0,3
16910,153,1,0,3
16911,19,1,0,3
16912,60,1,0,3
16913,180,1,0,3
16914,54,1,0,3
16915,41,1,0,3
16916,93,1,0,3
16917,45,1,0,3
16918,101,1,0,3
16919,33,1,0,3
16920,54,1,0,3
16921,132,2,0,3
16922,101,1,0,3
16923,6,1,0,3
16924,11,2,0,3
16925,52,1,0,3
16926,83,1,0,3
16927,57,1,0,3
16928,166,1,0,3
16929,54,1,0,3
16930,7,1,0,3
16931,53,1,0,3
16932,53,1,0,3
16933,435,1,0,3
16934,187,1,0,3
16935,94,1,0,3
16936,16935,4,8.96022,3
16937,100,1,0,3
16938,10555,6,0,3
16939,42,1,0,3
16940,62,1,0,3
16941,92,1,0,3
16942,91,1,0,3
16943,81,1,0,3
16944,100,1,0,3
16945,52,1,0,3
16946,22,1,0,3
16947,97,1,0,3
16948,16947,25,25.0887,3
16949,9,1,0,3
16950,0,1,0,3
16951,124,1,0,3
16952,5,1,0,3
16953,176,1,0,3
16954,12,1,0,3
16955,37,1,0,3
16956,56,1,0,3
16957,128,1,0,3
16958,102,1,0,3
16959,124,1,0,3
16960,19,1,0,3
16961,45,1,0,3
16962,17,1,0,3
16963,54,1,0,3
16964,6,1,0,3
16965,128,1,0,3
16966,32,1,0,3
16967,15029,4,0,3
16968,338,1,0,3
16969,84,1,0,3
16970,45,1,0,3
16971,53,1,0,3
16972,58,1,0,3
16973,54,1,0,3
16974,81,1,0,3
16975,91,1,0,3
16976,33,1,0,3
16977,93,1,0,3
16978,32,1,0,3
16979,168,1,0,3
16980,58,1,0,3
16981,12,1,0,3
16982,53,1,0,3
16983,91,1,0,3
16984,187,1,0,3
16985,27,1,0,3
16986,25,1,0,3
16987,94,1,0,3
16988,7,1,0,3
16989,19,1,0,3
16990,1461,2,0,3
16991,100,1,0,3
16992,187,1,0,3
16993,69,1,0,3
16994,102,1,0,3
16995,85,1,0,3
16996,16995,4,33.2166,3
16997,58,1,0,3
16998,187,1,0,3
16999,180,1,0,3
17000,45,1,0,3
17001,83,1,0,3
17002,3,1,0,3
17003,53,1,0,3
17004,17,1,0,3
17005,102,1,0,3
17006,154,1,0,3
17007,22,1,0,3
17008,68,2,0,3
17009,19,1,0,3
17010,22,1,0,3
17011,435,1,0,3
17012,83,1,0,3
17013,54,1,0,3
17014,6,1,0,3
17015,93,1,0,3
17016,1,1,0,3
17017,17016,8,10.3682,3
17018,9,1,0,3
17019,10,1,0,3
17020,41,1,0,3
17021,9,1,0,3
17022,58,1,0,3
17023,7,1,0,3
17024,52,1,0,3
17025,0,1,0,3
17026,176,1,0,3
17027,15142,2,0,3
17028,83,1,0,3
17029,25,1,0,3
17030,41,1,0,3
17031,32,1,0,3
17032,154,1,0,3
17033,338,1,0,3
17034,93,1,0,3
17035,163,1,0,3
17036,163,1,0,3
17037,102,1,0,3
17038,42,1,0,3
17039,92,1,0,3
17040,176,1,0,3
17041,69,1,0,3
17042,27,1,0,3
17043,162,1,0,3
17044,12,1,0,3
17045,9430,2,0,3
17046,19,1,0,3
17047,112,1,0,3
17048,83,1,0,3
17049,176,1,0,3
17050,27,1,0,3
17051,84,1,0,3
17052,69,1,0,3
17053,22,1,0,3
17054,83,1,0,3
17055,2310,2,0,3
17056,121,1,0,3
17057,81,1,0,3
17058,53,1,0,3
17059,12,1,0,3
17060,14,1,0,3
17061,37,1,0,3
17062,168,1,0,3
17063,41,1,0,3
17064,57,1,0,3
17065,12,1,0,3
17066,1,1,0,3
17067,12,1,0,3
17068,85,1,0,3
17069,166,1,0,3
17070,162,1,0,3
17071,17070,9,22.5286,3
17072,154,1,0,3
17073,17072,12,20.1607,3
17074,565,2,0,3
17075,2780,2,0,3
17076,168,1,0,3
17077,163,1,0,3
17078,17,1,0,3
17079,9,1,0,3
17080,84,1,0,3
17081,52,1,0,3
17082,102,1,0,3
17083,1461,2,0,3
17084,3,1,0,3
17085,17084,6,9.72822,3
17086,128,1,0,3
17087,93,1,0,3
17088,163,1,0,3
17089,56,1,0,3
17090,1833,2,0,3
17091,176,1,0,3
17092,76,1,0,3
17093,83,1,0,3
17094,57,1,0,3
17095,37,1,0,3
17096,84,1,0,3
17097,97,1,0,3
17098,32,1,0,3
17099,54,1,0,3
17100,112,1,0,3
17101,93,1,0,3
17102,17,1,0,3
17103,51,1,0,3
17104,17,1,0,3
17105,14,1,0,3
17106,162,1,0,3
17107,60,1,0,3
17108,32,1,0,3
17109,37,1,0,3
17110,69,1,0,3
17111,33,1,0,3
17112,7710,3,0,3
17113,153,1,0,3
17114,176,1,0,3
17115,57,1,0,3
17116,6,1,0,3
17117,132,2,0,3
17118,19,1,0,3
17119,1,1,0,3
17120,45,1,0,3
17121,37,1,0,3
17122,17,1,0,3
17123,765,2,0,3
17124,81,1,0,3
17125,5,1,0,3
17126,6,1,0,3
17127,128,1,0,3
17128,124,1,0,3
17129,187,1,0,3
17130,154,1,0,3
17131,7,1,0,3
17132,58,1,0,3
17133,100,1,0,3
17134,100,1,0,3
17135,17,1,0,3
17136,101,1,0,3
17137,3,1,0,3
17138,5,1,0,3
17139,25,1,0,3
17140,42,1,0,3
17141,9,1,0,3
17142,42,1,0,3
17143,128,1,0,3
17144,81,1,0,3
17145,53,1,0,3
17146,93,1,0,3
17147,154,1,0,3
17148,3072,2,0,3
17149,13520,4,0,3
17150,6,1,0,3
17151,53,1,0,3
17152,162,1,0,3
17153,94,1,0,3
17154,310,2,0,3
17155,124,1,0,3
17156,154,1,0,3
17157,7399,3,0,3
17158,17157,5,9.72822,3
17159,27,1,0,3
17160,154,1,0,3
17161,101,1,0,3
17162,338,1,0,3
17163,81,1,0,3
17164,121,1,0,3
17165,121,1,0,3
17166,288,2,0,3
17167,62,1,0,3
17168,22,1,0,3
17169,176,1,0,3
17170,45,1,0,3
17171,93,1,0,3
17172,81,1,0,3
17173,112,1,0,3
17174,435,1,0,3
17175,101,1,0,3
17176,57,1,0,3
17177,32,1,0,3
17178,51,1,0,3
17179,6,1,0,3
17180,14,1,0,3
17181,154,1,0,3
17182,1,1,0,3
17183,435,1,0,3
17184,27,1,0,3
17185,166,1,0,3
17186,176,1,0,3
17187,1,1,0,3
17188,76,1,0,3
17189,10,1,0,3
17190,0,1,0,3
17191,102,1,0,3
17192,1,1,0,3
17193,166,1,0,3
17194,85,1,0,3
17195,10,1,0,3
17196,58,1,0,3
17197,10,1,0,3
17198,16839,3,0,3
17199,154,1,0,3
17200,166,1,0,3
17201,162,1,0,3
17202,94,1,0,3
17203,154,1,0,3
17204,27,1,0,3
17205,84,1,0,3
17206,132,2,0,3
17207,180,1,0,3
17208,39,1,0,3
17209,53,1,0,3
17210,91,1,0,3
17211,76,1,0,3
17212,187,1,0,3
17213,310,2,0,3
17214,153,1,0,3
17215,3564,3,0,3
17216,58,1,0,3
17217,128,1,0,3
17218,153,1,0,3
17219,8095,2,0,3
17220,41,1,0,3
17221,93,1,0,3
17222,8363,3,0,3
17223,154,1,0,3
17224,76,1,0,3
17225,91,1,0,3
17226,639,2,0,3
17227,51,1,0,3
17228,180,1,0,3
17229,56,1,0,3
17230,91,1,0,3
17231,68,2,0,3
17232,19,1,0,3
17233,45,1,0,3
17234,51,1,0,3
17235,176,1,0,3
17236,22,1,0,3
17237,92,1,0,3
17238,12,1,0,3
17239,62,1,0,3
17240,17239,6,22.4007,3
17241,85,1,0,3
17242,7,1,0,3
17243,180,1,0,3
17244,69,1,0,3
17245,180,1,0,3
17246,9,1,0,3
17247,961,2,0,3
17248,84,1,0,3
17249,6,1,0,3
17250,53,1,0,3
17251,17250,8,19.9686,3
17252,33,1,0,3
17253,124,1,0,3
17254,121,1,0,3
17255,51,1,0,3
17256,9,1,0,3
17257,32,1,0,3
17258,92,1,0,3
17259,39,1,0,3
17260,91,1,0,3
17261,6,1,0,3
17262,94,1,0,3
17263,1833,2,0,3
17264,154,1,0,3
17265,435,1,0,3
17266,6,1,0,3
17267,93,1,0,3
17268,153,1,0,3
17269,27,1,0,3
17270,168,1,0,3
17271,32,1,0,3
17272,94,1,0,3
17273,53,1,0,3
17274,97,1,0,3
17275,6,1,0,3
17276,121,1,0,3
17277,176,1,0,3
17278,5,1,0,3
17279,15013,6,0,3
17280,17,1,0,3
17281,19,1,0,3
17282,101,1,0,3
17283,124,1,0,3
17284,4992,3,0,3
17285,84,1,0,3
17286,81,1,0,3
17287,91,1,0,3
17288,45,1,0,3
17289,166,1,0,3
17290,53,1,0,3
17291,435,1,0,3
17292,15468,2,0,3
17293,54,1,0,3
17294,100,1,0,3
17295,435,1,0,3
17296,112,1,0,3
17297,37,1,0,3
17298,101,1,0,3
17299,3,1,0,3
17300,573,2,0,3
17301,435,1,0,3
17302,102,1,0,3
17303,58,1,0,3
17304,124,1,0,3
17305,60,1,0,3
17306,45,1,0,3
17307,33,1,0,3
17308,53,1,0,3
17309,168,1,0,3
17310,1,1,0,3
17311,435,1,0,3
17312,9,1,0,3
17313,3,1,0,3
17314,56,1,0,3
17315,338,1,0,3
17316,83,1,0,3
17317,176,1,0,3
17318,0,1,0,3
17319,33,1,0,3
17320,17319,9,22.5287,3
17321,17,1,0,3
17322,17,1,0,3
17323,14,1,0,3
17324,57,1,0,3
17325,22,1,0,3
17326,12,1,0,3
17327,39,1,0,3
17328,84,1,0,3
17329,101,1,0,3
17330,81,1,0,3
17331,3,1,0,3
17332,58,1,0,3
17333,7,1,0,3
17334,37,1,0,3
17335,166,1,0,3
17336,84,1,0,3
17337,92,1,0,3
17338,84,1,0,3
17339,91,1,0,3
17340,100,1,0,3
17341,81,1,0,3
17342,6,1,0,3
17343,101,1,0,3
17344,12,1,0,3
17345,100,1,0,3
17346,10,1,0,3
17347,22,1,0,3
17348,9,1,0,3
17349,27,1,0,3
17350,58,1,0,3
17351,13625,3,0,3
17352,124,1,0,3
17353,41,1,0,3
17354,93,1,0,3
17355,81,1,0,3
17356,166,1,0,3
17357,14,1,0,3
17358,288,2,0,3
17359,25,1,0,3
17360,16127,4,0,3
17361,58,1,0,3
17362,62,1,0,3
17363,163,1,0,3
17364,57,1,0,3
17365,54,1,0,3
17366,56,1,0,3
17367,54,1,0,3
17368,97,1,0,3
17369,153,1,0,3
17370,17369,22,20.1606,3
17371,253,2,0,3
17372,69,1,0,3
17373,128,1,0,3
17374,69,1,0,3
17375,121,1,0,3
17376,53,1,0,3
17377,97,1,0,3
17378,17377,2,23.8086,3
17379,17377,2,1000,3
17380,9,1,0,3
17381,58,1,0,3
17382,11972,2,0,3
17383,53,1,0,3
17384,154,1,0,3
17385,19,1,0,3
17386,57,1,0,3
17387,91,1,0,3
17388,76,1,0,3
17389,121,1,0,3
17390,53,1,0,3
17391,9,1,0,3
17392,42,1,0,3
17393,33,1,0,3
17394,45,1,0,3
17395,765,2,0,3
17396,100,1,0,3
17397,153,1,0,3
17398,91,1,0,3
17399,45,1,0,3
17400,153,1,0,3
17401,41,1,0,3
17402,338,1,0,3
17403,5,1,0,3
17404,17403,5,12.2882,3
17405,166,1,0,3
17406,5,1,0,3
17407,58,1,0,3
17408,69,1,0,3
17409,6,1,0,3
17410,51,1,0,3
17411,187,1,0,3
17412,84,1,0,3
17413,124,1,0,3
17414,10,1,0,3
17415,22,1,0,3
17416,17,1,0,3
17417,22,1,0,3
17418,112,1,0,3
17419,168,1,0,3
17420,187,1,0,3
17421,9,1,0,3
17422,83,1,0,3
17423,187,1,0,3
17424,168,1,0,3
17425,56,1,0,3
17426,45,1,0,3
17427,32,1,0,3
17428,128,1,0,3
17429,16159,2,0,3
17430,27,1,0,3
17431,93,1,0,3
17432,62,1,0,3
17433,94,1,0,3
17434,52,1,0,3
17435,57,1,0,3
17436,56,1,0,3
17437,93,1,0,3
17438,92,1,0,3
17439,101,1,0,3
17440,17439,5,6.72022,3
17441,163,1,0,3
17442,154,1,0,3
17443,163,1,0,3
17444,153,1,0,3
17445,62,1,0,3
17446,53,1,0,3
17447,9,1,0,3
17448,7,1,0,3
17449,57,1,0,3
17450,42,1,0,3
17451,42,1,0,3
17452,124,1,0,3
17453,2310,2,0,3
17454,94,1,0,3
17455,39,1,0,3
17456,102,1,0,3
17457,435,1,0,3
17458,42,1,0,3
17459,153,1,0,3
17460,57,1,0,3
17461,17,1,0,3
17462,22,1,0,3
17463,45,1,0,3
17464,62,1,0,3
17465,93,1,0,3
17466,7428,3,0,3
17467,639,2,0,3
17468,19,1,0,3
17469,10,1,0,3
17470,180,1,0,3
17471,27,1,0,3
17472,17471,5,21.5684,3
17473,84,1,0,3
17474,37,1,0,3
17475,128,1,0,3
17476,1927,2,0,3
17477,25,1,0,3
17478,7,1,0,3
17479,27,1,0,3
17480,45,1,0,3
17481,180,1,0,3
17482,163,1,0,3
17483,83,1,0,3
17484,54,1,0,3
17485,57,1,0,3
17486,17016,8,0,3
17487,62,1,0,3
17489,10,1,0,3
17490,17487,8,-1,-1
17490,176,1,0,3
17491,13899,3,0,3
17492,180,1,0,3
17493,53,1,0,3
17494,128,1,0,3
17495,168,1,0,3
17496,57,1,0,3
17497,153,1,0,3
17498,33,1,0,3
17499,100,1,0,3
17500,84,1,0,3
17501,33,1,0,3
17502,32,1,0,3
17503,176,1,0,3
17504,7,1,0,3
17505,17504,3,22.0806,3
17506,7,1,0,3
17507,176,1,0,3
17508,41,1,0,3
17509,62,1,0,3
17510,10655,4,0,3
17511,121,1,0,3
17512,16281,4,0,3
17513,187,1,0,3
17514,25,1,0,3
17515,53,1,0,3
17516,25,1,0,3
17517,42,1,0,3
17518,112,1,0,3
17519,124,1,0,3
17520,17519,13,28.9287,3
17521,91,1,0,3
17522,14,1,0,3
17523,60,1,0,3
17524,22,1,0,3
17525,154,1,0,3
17526,22,1,0,3
17527,52,1,0,3
17528,27,1,0,3
17529,100,1,0,3
17530,56,1,0,3
17531,97,1,0,3
17532,100,1,0,3
17533,315,3,0,3
17534,93,1,0,3
17535,60,1,0,3
17536,1,1,0,3
17537,92,1,0,3
17538,100,1,0,3
17539,51,1,0,3
17540,5,1,0,3
17541,166,1,0,3
17542,57,1,0,3
17543,1,1,0,3
17544,176,1,0,3
17545,45,1,0,3
17546,757,2,0,3
17547,6,1,0,3
17548,92,1,0,3
17549,97,1,0,3
17550,338,1,0,3
17551,22,1,0,3
17552,52,1,0,3
17553,124,1,0,3
17554,12,1,0,3
17555,101,1,0,3
17556,11,2,0,3
17557,83,1,0,3
17558,180,1,0,3
17559,100,1,0,3
17560,54,1,0,3
17561,9,1,0,3
17562,91,1,0,3
17563,62,1,0,3
17564,33,1,0,3
17565,180,1,0,3
17566,39,1,0,3
17567,776,2,0,3
17568,22,1,0,3
17569,33,1,0,3
17570,69,1,0,3
17571,338,1,0,3
17572,58,1,0,3
17573,17572,2,26.0486,3
17574,121,1,0,3
17575,37,1,0,3
17576,166,1,0,3
17577,102,1,0,3
17578,101,1,0,3
17579,14,1,0,3
17580,33,1,0,3
17581,435,1,0,3
17582,162,1,0,3
17583,10,1,0,3
17584,163,1,0,3
17585,338,1,0,3
17586,69,1,0,3
17587,100,1,0,3
17588,168,1,0,3
17589,14438,5,0,3
17590,60,1,0,3
17591,58,1,0,3
17592,93,1,0,3
17593,435,1,0,3
17594,176,1,0,3
17595,154,1,0,3
17596,166,1,0,3
17597,22,1,0,3
17598,53,1,0,3
17599,4833,3,0,3
17600,17599,4,24.7686,3
17601,27,1,0,3
17602,58,1,0,3
17603,19,1,0,3
17604,22,1,0,3
17605,37,1,0,3
17606,84,1,0,3
17607,7978,3,0,3
17608,9,1,0,3
17609,1,1,0,3
17610,162,1,0,3
17611,83,1,0,3
17612,310,2,0,3
17613,68,2,0,3
17614,57,1,0,3
17615,132,2,0,3
17616,0,1,0,3
17617,94,1,0,3
17618,124,1,0,3
17619,112,1,0,3
17620,92,1,0,3
17621,0,1,0,3
17622,68,2,0,3
17623,6,1,0,3
17624,168,1,0,3
17625,39,1,0,3
17626,56,1,0,3
17627,93,1,0,3
17628,7880,3,0,3
17629,153,1,0,3
17630,76,1,0,3
17631,60,1,0,3
17632,6,1,0,3
17633,57,1,0,3
17634,58,1,0,3
17635,5,1,0,3
17636,27,1,0,3
17637,33,1,0,3
17638,17637,3,5.44022,3
17639,9,1,0,3
17640,10,1,0,3
17641,338,1,0,3
17642,163,1,0,3
17644,53,1,0,3
17645,17642,3,-1,-1
17645,94,1,0,3
17646,153,1,0,3
17647,27,1,0,3
17648,100,1,0,3
17649,57,1,0,3
17650,121,1,0,3
17651,19,1,0,3
17652,15142,2,0,3
17653,176,1,0,3
17654,56,1,0,3
17655,9,1,0,3
17656,81,1,0,3
17657,76,1,0,3
17658,166,1,0,3
17659,17,1,0,3
17660,25,1,0,3
17661,17660,8,25.4086,3
17662,1,1,0,3
17663,92,1,0,3
17664,102,1,0,3
17665,2780,2,0,3
17666,102,1,0,3
17667,112,1,0,3
17668,100,1,0,3
17669,41,1,0,3
17670,16155,8,0,3
17671,803,2,0,3
17672,153,1,0,3
17673,168,1,0,3
17674,539,2,0,3
17675,6,1,0,3
17676,57,1,0,3
17677,573,2,0,3
17678,94,1,0,3
17679,94,1,0,3
17680,69,1,0,3
17681,17680,10,21.8886,3
17682,19,1,0,3
17683,154,1,0,3
17684,42,1,0,3
17685,17684,2,31.1687,3
17686,22,1,0,3
17687,56,1,0,3
17688,17687,3,28.9286,3
17689,27,1,0,3
17690,9,1,0,3
17691,25,1,0,3
17692,19,1,0,3
17693,19,1,0,3
17694,25,1,0,3
17695,37,1,0,3
17696,39,1,0,3
17697,112,1,0,3
17698,128,1,0,3
17699,17698,3,20.9287,3
17700,27,1,0,3
17701,163,1,0,3
17702,128,1,0,3
17703,124,1,0,3
17704,22,1,0,3
17705,124,1,0,3
17706,76,1,0,3
17707,33,1,0,3
17708,91,1,0,3
17709,27,1,0,3
17710,37,1,0,3
17711,84,1,0,3
17712,9782,3,0,3
17713,45,1,0,3
17714,76,1,0,3
17715,153,1,0,3
17716,62,1,0,3
17717,56,1,0,3
17718,41,1,0,3
17719,10,1,0,3
17721,53,1,0,3
17722,17719,5,-1,-1
17722,14,1,0,3
17723,166,1,0,3
17724,42,1,0,3
17725,3,1,0,3
17726,0,1,0,3
17727,9,1,0,3
17728,45,1,0,3
17729,56,1,0,3
17730,91,1,0,3
17731,187,1,0,3
17732,180,1,0,3
17733,14,1,0,3
17734,53,1,0,3
17735,7,1,0,3
17736,22,1,0,3
17738,37,1,0,3
17739,17736,10,-1,-1
17739,22,1,0,3
17740,56,1,0,3
17741,52,1,0,3
17742,124,1,0,3
17743,45,1,0,3
17744,5,1,0,3
17745,85,1,0,3
17746,338,1,0,3
17747,6,1,0,3
17748,27,1,0,3
17749,16897,3,0,3
17750,180,1,0,3
17751,102,1,0,3
17752,820,3,0,3
17753,9,1,0,3
17754,22,1,0,3
17755,102,1,0,3
17756,17,1,0,3
17757,166,1,0,3
17758,42,1,0,3
17759,153,1,0,3
17760,39,1,0,3
17761,53,1,0,3
17762,1,1,0,3
17763,14747,2,0,3
17764,10363,4,0,3
17765,102,1,0,3
17766,45,1,0,3
17767,154,1,0,3
17768,112,1,0,3
17769,84,1,0,3
17770,76,1,0,3
17771,69,1,0,3
17772,51,1,0,3
17773,60,1,0,3
17774,153,1,0,3
17775,42,1,0,3
17776,62,1,0,3
17777,17776,15,19.2006,3
17778,6,1,0,3
17779,52,1,0,3
17780,69,1,0,3
17781,91,1,0,3
17782,3,1,0,3
17783,17,1,0,3
17784,17,1,0,3
17785,33,1,0,3
17786,17785,3,6.72022,3
17787,101,1,0,3
17788,180,1,0,3
17789,121,1,0,3
17790,42,1,0,3
17791,176,1,0,3
17792,1,1,0,3
17793,100,1,0,3
17794,176,1,0,3
17795,54,1,0,3
17796,162,1,0,3
17797,1,1,0,3
17798,58,1,0,3
17799,51,1,0,3
17800,9,1,0,3
17801,10,1,0,3
17802,32,1,0,3
17803,2582,4,0,3
17804,53,1,0,3
17805,51,1,0,3
17806,6,1,0,3
17807,92,1,0,3
17808,17684,2,0,3
17809,435,1,0,3
17810,435,1,0,3
17811,163,1,0,3
17812,573,2,0,3
17813,17504,3,0,3
17814,187,1,0,3
17815,17814,13,8.32022,3
17816,5,1,0,3
17817,17,1,0,3
17818,39,1,0,3
17819,92,1,0,3
17820,33,1,0,3
17821,153,1,0,3
17822,76,1,0,3
17823,101,1,0,3
17824,9,1,0,3
17825,14,1,0,3
17826,176,1,0,3
17827,153,1,0,3
17828,76,1,0,3
17829,27,1,0,3
17830,76,1,0,3
17831,58,1,0,3
17832,53,1,0,3
17833,62,1,0,3
17834,92,1,0,3
17835,32,1,0,3
17836,76,1,0,3
17837,162,1,0,3
17838,128,1,0,3
17839,153,1,0,3
17840,162,1,0,3
17841,124,1,0,3
17842,92,1,0,3
17843,84,1,0,3
17844,176,1,0,3
17845,128,1,0,3
17846,7,1,0,3
17847,168,1,0,3
17848,10108,4,0,3
17849,53,1,0,3
17850,69,1,0,3
17851,33,1,0,3
17852,338,1,0,3
17853,17852,19,20.1606,3
17854,93,1,0,3
17855,13184,3,0,3
17856,93,1,0,3
17857,112,1,0,3
17858,27,1,0,3
17859,5,1,0,3
17860,22,1,0,3
17861,14,1,0,3
17862,62,1,0,3
17863,39,1,0,3
17864,85,1,0,3
17865,92,1,0,3
17866,27,1,0,3
17867,91,1,0,3
17868,435,1,0,3
17869,100,1,0,3
17870,83,1,0,3
17871,27,1,0,3
17872,1,1,0,3
17873,94,1,0,3
17874,124,1,0,3
17875,94,1,0,3
17876,17875,17,29.8886,3
17877,17572,2,0,3
17878,17877,4,18.0484,3
17879,51,1,0,3
17880,58,1,0,3
17881,56,1,0,3
17882,57,1,0,3
17883,10,1,0,3
17884,97,1,0,3
17886,101,1,0,3
17887,17884,5,-1,-1
17887,83,1,0,3
17888,176,1,0,3
17889,92,1,0,3
17890,92,1,0,3
17891,22,1,0,3
17892,84,1,0,3
17893,57,1,0,3
17894,92,1,0,3
17895,52,1,0,3
17896,17895,4,6.08022,3
17897,60,1,0,3
17898,37,1,0,3
17899,58,1,0,3
17900,57,1,0,3
17901,91,1,0,3
17902,56,1,0,3
17903,39,1,0,3
17904,176,1,0,3
17905,182,2,0,3
17906,22,1,0,3
17907,17906,27,32.5766,3
17908,128,1,0,3
17909,84,1,0,3
17910,7,1,0,3
17911,100,1,0,3
17912,45,1,0,3
17913,176,1,0,3
17914,0,1,0,3
17915,9,1,0,3
17916,11972,2,0,3
17917,11,2,0,3
17918,25,1,0,3
17919,27,1,0,3
17920,58,1,0,3
17921,17,1,0,3
17922,565,2,0,3
17923,166,1,0,3
17924,9,1,0,3
17925,7,1,0,3
17926,54,1,0,3
17927,9,1,0,3
17928,58,1,0,3
17929,180,1,0,3
17930,57,1,0,3
17931,166,1,0,3
17932,166,1,0,3
17933,5550,4,0,3
17934,58,1,0,3
17935,57,1,0,3
17936,163,1,0,3
17937,14,1,0,3
17938,85,1,0,3
17939,22,1,0,3
17940,54,1,0,3
17941,180,1,0,3
17942,3583,2,0,3
17943,57,1,0,3
17944,168,1,0,3
17945,17,1,0,3
17946,56,1,0,3
17947,69,1,0,3
17948,0,1,0,3
17949,5,1,0,3
17950,39,1,0,3
17951,19,1,0,3
17952,168,1,0,3
17953,57,1,0,3
17954,45,1,0,3
17955,9430,2,0,3
17956,62,1,0,3
17957,112,1,0,3
17958,37,1,0,3
17959,154,1,0,3
17960,2310,2,0,3
17961,168,1,0,3
17962,6,1,0,3
17963,180,1,0,3
17964,62,1,0,3
17965,168,1,0,3
17966,6,1,0,3
17967,91,1,0,3
17968,9,1,0,3
17969,765,2,0,3
17970,45,1,0,3
17971,124,1,0,3
17972,168,1,0,3
17973,45,1,0,3
17974,7,1,0,3
17975,10,1,0,3
17976,69,1,0,3
17977,1927,2,0,3
17978,52,1,0,3
17979,100,1,0,3
17980,6061,2,0,3
17981,11952,2,0,3
17982,19,1,0,3
17983,19,1,0,3
17984,7,1,0,3
17985,37,1,0,3
17986,128,1,0,3
17987,6,1,0,3
17988,19,1,0,3
17989,57,1,0,3
17990,17989,3,12.6082,3
17991,154,1,0,3
17992,112,1,0,3
17993,62,1,0,3
17994,60,1,0,3
17995,100,1,0,3
17996,14,1,0,3
17997,42,1,0,3
17998,54,1,0,3
17999,163,1,0,3
18000,57,1,0,3
18001,11,2,0,3
18002,41,1,0,3
18003,81,1,0,3
18004,17,1,0,3
18005,18004,6,27.3286,3
18006,17,1,0,3
18007,435,1,0,3
18008,6,1,0,3
18009,42,1,0,3
18010,25,1,0,3
18011,166,1,0,3
18012,836,2,0,3
18013,5,1,0,3
18014,32,1,0,3
18015,101,1,0,3
18016,53,1,0,3
18017,6,1,0,3
18018,187,1,0,3
18019,69,1,0,3
18020,33,1,0,3
18021,102,1,0,3
18022,17,1,0,3
18023,6,1,0,3
18024,12,1,0,3
18025,9,1,0,3
18026,7,1,0,3
18027,60,1,0,3
18028,94,1,0,3
18029,168,1,0,3
18030,92,1,0,3
18031,5,1,0,3
18032,58,1,0,3
18033,18032,3,23.6807,3
18034,56,1,0,3
18035,128,1,0,3
18036,16259,5,0,3
18037,94,1,0,3
18038,94,1,0,3
18039,54,1,0,3
18040,10,1,0,3
18041,58,1,0,3
18042,3,1,0,3
18043,97,1,0,3
18044,15469,6,0,3
18045,81,1,0,3
18046,3,1,0,3
18047,37,1,0,3
18048,32,1,0,3
18049,162,1,0,3
18050,18049,45,19.8406,3
18051,124,1,0,3
18052,62,1,0,3
18053,162,1,0,3
18054,100,1,0,3
18055,154,1,0,3
18056,94,1,0,3
18057,435,1,0,3
18058,57,1,0,3
18059,84,1,0,3
18060,3,1,0,3
18061,94,1,0,3
18063,33,1,0,3
18064,18061,4,-1,-1
18064,69,1,0,3
18065,3457,2,0,3
18066,18065,22,27.0087,3
18067,18066,6,6.08022,3
18068,37,1,0,3
18069,2310,2,0,3
18070,17,1,0,3
18071,83,1,0,3
18072,92,1,0,3
18073,7,1,0,3
18074,132,2,0,3
18075,0,1,0,3
18076,94,1,0,3
18077,14,1,0,3
18078,18077,6,6.40022,3
18079,121,1,0,3
18080,92,1,0,3
18081,41,1,0,3
18082,168,1,0,3
18083,69,1,0,3
18084,5,1,0,3
18085,162,1,0,3
18086,69,1,0,3
18087,5,1,0,3
18088,6,1,0,3
18089,53,1,0,3
18090,52,1,0,3
18091,27,1,0,3
18092,102,1,0,3
18093,112,1,0,3
18094,153,1,0,3
18095,62,1,0,3
18096,45,1,0,3
18097,94,1,0,3
18098,53,1,0,3
18099,41,1,0,3
18100,14,1,0,3
18101,19,1,0,3
18102,12,1,0,3
18103,91,1,0,3
18104,69,1,0,3
18105,19,1,0,3
