time,seq,class,content,type
3219,3218,19,33,5
3219,3218,19,33,5
3219,3218,19,33,6
3219,3218,19,33,6
3219,3218,19,33,6
3221,3220,4,12,5
3221,3220,4,12,5
3221,3220,4,12,5
3221,3220,4,12,5
3221,3220,4,12,5
3221,3220,4,12,6
3221,3220,4,12,5
3221,3220,4,12,5
3267,3266,5,26,5
3267,3266,5,26,5
3267,3266,5,26,5
3267,3266,5,26,5
3267,3266,5,26,5
3267,3266,5,26,5
3267,3266,5,26,5
3267,3266,5,26,6
3272,3271,5,35,5
3272,3271,5,35,5
3272,3271,5,35,5
3272,3271,5,35,5
3272,3271,5,35,5
3272,3271,5,35,6
3272,3271,5,35,6
3272,3271,5,35,5
3272,3271,5,35,5
3311,3310,4,35,5
3311,3310,4,35,5
3311,3310,4,35,5
3311,3310,4,35,5
3311,3310,4,35,5
3311,3310,4,35,6
3311,3310,4,35,6
3311,3310,4,35,5
3311,3310,4,35,5
3335,3334,7,51,5
3335,3334,7,51,5
3335,3334,7,51,5
3335,3334,7,51,5
3335,3334,7,51,5
3335,3334,7,51,5
3335,3334,7,51,5
3335,3334,7,51,6
3339,3338,3,25,5
3339,3338,3,25,5
3339,3338,3,25,5
3339,3338,3,25,5
3339,3338,3,25,5
3339,3338,3,25,6
3339,3338,3,25,5
3339,3338,3,25,5
3339,3338,3,25,6
3339,3338,3,25,6
3367,3366,3,51,5
3367,3366,3,51,5
3367,3366,3,51,5
3367,3366,3,51,5
3367,3366,3,51,5
3367,3366,3,51,5
3367,3366,3,51,5
3367,3366,3,51,6
3367,3366,3,51,6
3367,3366,3,51,6
3384,3383,8,59,5
3384,3383,8,59,5
3384,3383,8,59,5
3384,3383,8,59,5
3384,3383,8,59,5
3384,3383,8,59,5
3384,3383,8,59,5
3384,3383,8,59,6
3384,3383,8,59,6
3384,3383,8,59,6
3388,3387,2,4,5
3388,3387,2,4,5
3388,3387,2,4,5
3388,3387,2,4,6
3388,3387,2,4,5
3388,3387,2,4,6
3388,3387,2,4,5
3388,3387,2,4,5
3421,3420,6,53,5
3421,3420,6,53,5
3421,3420,6,53,5
3421,3420,6,53,5
3421,3420,6,53,5
3421,3420,6,53,6
3421,3420,6,53,5
3421,3420,6,53,5
3443,3442,7,13,5
3443,3442,7,13,5
3443,3442,7,13,5
3443,3442,7,13,5
3443,3442,7,13,5
3443,3442,7,13,5
3443,3442,7,13,5
3443,3442,7,13,6
3443,3442,7,13,6
3443,3442,7,13,6
3450,3449,6,38,5
3450,3449,6,38,5
3450,3449,6,38,5
3450,3449,6,38,5
3450,3449,6,38,5
3450,3449,6,38,5
3450,3449,6,38,5
3450,3449,6,38,6
3450,3449,6,38,6
3450,3449,6,38,6
3455,3454,16,21,5
3455,3454,16,21,5
3455,3454,16,21,5
3455,3454,16,21,5
3455,3454,16,21,5
3455,3454,16,21,5
3455,3454,16,21,5
3455,3454,16,21,6
3455,3454,16,21,6
3455,3454,16,21,6
3458,3457,2,3,5
3458,3457,2,3,5
3458,3457,2,3,5
3458,3457,2,3,5
3458,3457,2,3,5
3458,3457,2,3,5
3458,3457,2,3,5
3458,3457,2,3,6
3458,3457,2,3,6
3458,3457,2,3,6
3477,3476,11,25,5
3477,3476,11,25,5
3477,3476,11,25,5
3477,3476,11,25,5
3477,3476,11,25,5
3477,3476,11,25,5
3477,3476,11,25,5
3477,3476,11,25,6
3477,3476,11,25,6
3477,3476,11,25,6
3482,3481,6,18,5
3482,3481,6,18,5
3482,3481,6,18,5
3482,3481,6,18,5
3482,3481,6,18,5
3482,3481,6,18,5
3482,3481,6,18,5
3482,3481,6,18,6
3482,3481,6,18,6
3482,3481,6,18,6
3483,3482,4,39,5
3483,3482,4,39,5
3483,3482,4,39,5
3483,3482,4,39,5
3483,3482,4,39,5
3483,3482,4,39,6
3483,3482,4,39,5
3483,3482,4,39,5
3483,3482,4,39,6
3483,3482,4,39,6
3498,3497,4,45,5
3498,3497,4,45,5
3498,3497,4,45,5
3498,3497,4,45,5
3498,3497,4,45,5
3498,3497,4,45,5
3498,3497,4,45,5
3498,3497,4,45,6
3498,3497,4,45,6
3498,3497,4,45,6
3502,3501,6,1,5
3502,3501,6,1,5
3502,3501,6,1,5
3502,3501,6,1,5
3502,3501,6,1,5
3502,3501,6,1,5
3502,3501,6,1,5
3502,3501,6,1,6
3502,3501,6,1,6
3502,3501,6,1,6
3508,3507,7,35,5
3508,3507,7,35,5
3508,3507,7,35,5
3508,3507,7,35,5
3508,3507,7,35,5
3508,3507,7,35,5
3508,3507,7,35,5
3508,3507,7,35,6
3508,3507,7,35,6
3508,3507,7,35,6
3511,3510,4,37,5
3511,3510,4,37,5
3511,3510,4,37,5
3511,3510,4,37,5
3511,3510,4,37,5
3511,3510,4,37,5
3511,3510,4,37,5
3511,3510,4,37,6
3511,3510,4,37,6
3513,3512,9,37,5
3513,3512,9,37,5
3513,3512,9,37,5
3513,3512,9,37,5
3513,3512,9,37,5
3513,3512,9,37,5
3513,3512,9,37,5
3513,3512,9,37,6
3513,3512,9,37,6
3513,3512,9,37,6
3538,3537,24,26,5
3538,3537,24,26,5
3538,3537,24,26,5
3538,3537,24,26,5
3538,3537,24,26,5
3538,3537,24,26,5
3538,3537,24,26,5
3538,3537,24,26,6
3538,3537,24,26,6
3538,3537,24,26,6
3565,3564,3,7,5
3565,3564,3,7,5
3565,3564,3,7,5
3565,3564,3,7,5
3565,3564,3,7,5
3565,3564,3,7,5
3565,3564,3,7,5
3565,3564,3,7,6
3565,3564,3,7,6
3565,3564,3,7,6
3566,3565,19,43,5
3566,3565,19,43,5
3566,3565,19,43,5
3566,3565,19,43,5
3566,3565,19,43,5
3566,3565,19,43,5
3566,3565,19,43,5
3566,3565,19,43,6
3566,3565,19,43,6
3566,3565,19,43,6
3574,3573,9,11,5
3574,3573,9,11,5
3574,3573,9,11,5
3574,3573,9,11,5
3574,3573,9,11,5
3574,3573,9,11,5
3574,3573,9,11,5
3574,3573,9,11,6
3574,3573,9,11,6
3574,3573,9,11,6
3584,3583,2,9,5
3584,3583,2,9,5
3584,3583,2,9,5
3584,3583,2,9,5
3584,3583,2,9,5
3584,3583,2,9,5
3584,3583,2,9,5
3584,3583,2,9,6
3584,3583,2,9,6
3584,3583,2,9,6
3611,3610,3,10,5
3611,3610,3,10,5
3611,3610,3,10,5
3611,3610,3,10,5
3611,3610,3,10,5
3611,3610,3,10,5
3611,3610,3,10,5
3611,3610,3,10,6
3616,3615,4,44,5
3616,3615,4,44,5
3616,3615,4,44,5
3616,3615,4,44,5
3616,3615,4,44,5
3616,3615,4,44,5
3616,3615,4,44,5
3616,3615,4,44,6
3616,3615,4,44,6
3616,3615,4,44,6
3650,3649,3,35,5
3650,3649,3,35,5
3650,3649,3,35,5
3650,3649,3,35,5
3650,3649,3,35,5
3650,3649,3,35,5
3650,3649,3,35,5
3650,3649,3,35,6
3650,3649,3,35,6
3650,3649,3,35,6
3655,3654,13,46,5
3655,3654,13,46,5
3655,3654,13,46,5
3655,3654,13,46,5
3655,3654,13,46,5
3655,3654,13,46,6
3655,3654,13,46,6
3655,3654,13,46,5
3655,3654,13,46,5
3676,3675,2,47,5
3676,3675,2,47,5
3676,3675,2,47,5
3676,3675,2,47,5
3676,3675,2,47,5
3676,3675,2,47,5
3676,3675,2,47,5
3676,3675,2,47,6
3676,3675,2,47,6
3676,3675,2,47,6
3714,3713,5,38,5
3714,3713,5,38,5
3714,3713,5,38,5
3714,3713,5,38,5
3714,3713,5,38,5
3714,3713,5,38,5
3714,3713,5,38,5
3714,3713,5,38,6
3714,3713,5,38,6
3714,3713,5,38,6
3761,3760,16,3,5
3761,3760,16,3,5
3761,3760,16,3,5
3761,3760,16,3,5
3761,3760,16,3,5
3761,3760,16,3,5
3761,3760,16,3,5
3761,3760,16,3,6
3761,3760,16,3,6
3761,3760,16,3,6
3762,3761,6,34,5
3762,3761,6,34,5
3762,3761,6,34,5
3762,3761,6,34,5
3762,3761,6,34,5
3762,3761,6,34,5
3762,3761,6,34,5
3762,3761,6,34,6
3762,3761,6,34,6
3762,3761,6,34,6
3775,3774,4,9,5
3775,3774,4,9,5
3775,3774,4,9,5
3775,3774,4,9,5
3775,3774,4,9,5
3775,3774,4,9,5
3775,3774,4,9,5
3775,3774,4,9,6
3775,3774,4,9,6
3775,3774,4,9,6
3792,3791,4,22,5
3792,3791,4,22,5
3792,3791,4,22,5
3792,3791,4,22,5
3792,3791,4,22,5
3792,3791,4,22,5
3792,3791,4,22,5
3792,3791,4,22,6
3792,3791,4,22,6
3792,3791,4,22,6
3807,3806,4,18,5
3807,3806,4,18,5
3807,3806,4,18,5
3807,3806,4,18,5
3807,3806,4,18,5
3807,3806,4,18,5
3807,3806,4,18,5
3807,3806,4,18,6
3807,3806,4,18,6
3807,3806,4,18,6
3825,3824,6,9,5
3825,3824,6,9,5
3825,3824,6,9,5
3825,3824,6,9,5
3825,3824,6,9,5
3825,3824,6,9,5
3825,3824,6,9,5
3825,3824,6,9,6
3825,3824,6,9,6
3825,3824,6,9,6
3830,3829,5,54,5
3830,3829,5,54,5
3830,3829,5,54,5
3830,3829,5,54,5
3830,3829,5,54,6
3830,3829,5,54,6
3830,3829,5,54,5
3830,3829,5,54,5
3833,3832,3,5,5
3833,3832,3,5,5
3833,3832,3,5,5
3833,3832,3,5,5
3833,3832,3,5,5
3833,3832,3,5,6
3833,3832,3,5,5
3833,3832,3,5,5
3833,3832,3,5,6
3833,3832,3,5,6
3835,3834,6,39,5
3835,3834,6,39,5
3835,3834,6,39,5
3835,3834,6,39,5
3835,3834,6,39,5
3835,3834,6,39,5
3835,3834,6,39,5
3835,3834,6,39,6
3835,3834,6,39,6
3835,3834,6,39,6
3863,3862,14,2,5
3863,3862,14,2,5
3863,3862,14,2,5
3863,3862,14,2,5
3863,3862,14,2,5
3863,3862,14,2,5
3863,3862,14,2,5
3863,3862,14,2,6
3863,3862,14,2,6
3863,3862,14,2,6
3901,3900,7,7,5
3901,3900,7,7,5
3901,3900,7,7,5
3901,3900,7,7,5
3901,3900,7,7,5
3901,3900,7,7,5
3901,3900,7,7,5
3901,3900,7,7,6
3901,3900,7,7,6
3901,3900,7,7,6
3934,3933,4,53,5
3934,3933,4,53,5
3934,3933,4,53,5
3934,3933,4,53,5
3934,3933,4,53,5
3934,3933,4,53,6
3934,3933,4,53,5
3934,3933,4,53,6
3942,3941,7,38,5
3942,3941,7,38,5
3942,3941,7,38,5
3942,3941,7,38,5
3942,3941,7,38,5
3942,3941,7,38,5
3942,3941,7,38,5
3942,3941,7,38,6
3942,3941,7,38,6
3942,3941,7,38,6
3947,3946,26,29,5
3947,3946,26,29,5
3947,3946,26,29,5
3947,3946,26,29,5
3947,3946,26,29,5
3947,3946,26,29,5
3947,3946,26,29,5
3947,3946,26,29,6
3947,3946,26,29,6
3947,3946,26,29,6
3962,3961,8,10,5
3962,3961,8,10,5
3962,3961,8,10,5
3962,3961,8,10,5
3962,3961,8,10,5
3962,3961,8,10,5
3962,3961,8,10,5
3962,3961,8,10,6
3962,3961,8,10,6
3962,3961,8,10,6
3966,3965,3,17,5
3966,3965,3,17,5
3966,3965,3,17,5
3966,3965,3,17,5
3966,3965,3,17,5
3966,3965,3,17,5
3966,3965,3,17,5
3966,3965,3,17,6
3966,3965,3,17,6
3966,3965,3,17,6
3975,3974,4,37,5
3975,3974,4,37,5
3975,3974,4,37,5
3975,3974,4,37,6
3975,3974,4,37,5
3975,3974,4,37,5
3975,3974,4,37,5
3975,3974,4,37,6
4002,4001,3,37,5
4002,4001,3,37,5
4002,4001,3,37,5
4002,4001,3,37,5
4002,4001,3,37,5
4002,4001,3,37,5
4002,4001,3,37,5
4002,4001,3,37,6
4002,4001,3,37,6
4002,4001,3,37,6
4009,4008,11,1,5
4009,4008,11,1,5
4009,4008,11,1,5
4009,4008,11,1,5
4009,4008,11,1,5
4009,4008,11,1,5
4009,4008,11,1,5
4009,4008,11,1,6
4010,4009,9,51,5
4010,4009,9,51,5
4010,4009,9,51,5
4010,4009,9,51,5
4010,4009,9,51,5
4010,4009,9,51,5
4010,4009,9,51,5
4010,4009,9,51,6
4010,4009,9,51,6
4010,4009,9,51,6
4015,4014,6,11,5
4015,4014,6,11,5
4015,4014,6,11,5
4015,4014,6,11,5
4015,4014,6,11,5
4015,4014,6,11,5
4015,4014,6,11,5
4015,4014,6,11,6
4015,4014,6,11,6
4015,4014,6,11,6
4019,4018,3,33,5
4019,4018,3,33,5
4019,4018,3,33,5
4019,4018,3,33,5
4019,4018,3,33,5
4019,4018,3,33,6
4019,4018,3,33,5
4019,4018,3,33,5
4019,4018,3,33,6
4019,4018,3,33,6
4038,4037,3,28,5
4038,4037,3,28,5
4038,4037,3,28,5
4038,4037,3,28,5
4038,4037,3,28,5
4038,4037,3,28,5
4038,4037,3,28,5
4038,4037,3,28,6
4038,4037,3,28,6
4038,4037,3,28,6
4049,4048,10,4,5
4049,4048,10,4,5
4049,4048,10,4,5
4049,4048,10,4,5
4049,4048,10,4,5
4049,4048,10,4,5
4049,4048,10,4,5
4049,4048,10,4,6
4049,4048,10,4,6
4069,4068,3,38,5
4069,4068,3,38,5
4069,4068,3,38,5
4069,4068,3,38,5
4069,4068,3,38,5
4069,4068,3,38,6
4069,4068,3,38,5
4069,4068,3,38,5
4069,4068,3,38,6
4069,4068,3,38,6
4072,4071,4,12,5
4072,4071,4,12,5
4072,4071,4,12,5
4072,4071,4,12,5
4072,4071,4,12,5
4072,4071,4,12,5
4072,4071,4,12,5
4072,4071,4,12,6
4096,4095,27,7,5
4096,4095,27,7,5
4096,4095,27,7,5
4096,4095,27,7,5
4096,4095,27,7,5
4096,4095,27,7,5
4096,4095,27,7,5
4096,4095,27,7,6
4118,4117,38,21,5
4118,4117,38,21,5
4118,4117,38,21,5
4118,4117,38,21,5
4118,4117,38,21,5
4118,4117,38,21,5
4118,4117,38,21,5
4118,4117,38,21,6
4118,4117,38,21,6
4118,4117,38,21,6
4136,4135,6,32,5
4136,4135,6,32,5
4136,4135,6,32,5
4136,4135,6,32,5
4136,4135,6,32,5
4136,4135,6,32,5
4136,4135,6,32,5
4136,4135,6,32,6
4143,4142,5,8,5
4143,4142,5,8,5
4143,4142,5,8,5
4143,4142,5,8,5
4143,4142,5,8,5
4143,4142,5,8,5
4143,4142,5,8,5
4143,4142,5,8,6
4143,4142,5,8,6
4143,4142,5,8,6
4174,4173,21,26,5
4174,4173,21,26,5
4174,4173,21,26,5
4174,4173,21,26,5
4174,4173,21,26,5
4174,4173,21,26,5
4174,4173,21,26,5
4174,4173,21,26,6
4174,4173,21,26,6
4174,4173,21,26,6
4181,4180,5,48,5
4181,4180,5,48,5
4181,4180,5,48,5
4181,4180,5,48,5
4181,4180,5,48,5
4181,4180,5,48,5
4181,4180,5,48,5
4181,4180,5,48,6
4181,4180,5,48,6
4181,4180,5,48,6
4196,4195,4,35,5
4196,4195,4,35,5
4196,4195,4,35,5
4196,4195,4,35,6
4196,4195,4,35,5
4196,4195,4,35,6
4196,4195,4,35,5
4196,4195,4,35,5
4199,4198,24,5,5
4199,4198,24,5,5
4199,4198,24,5,5
4199,4198,24,5,5
4199,4198,24,5,5
4199,4198,24,5,5
4199,4198,24,5,5
4199,4198,24,5,6
4199,4198,24,5,6
4199,4198,24,5,6
4214,4213,12,18,5
4214,4213,12,18,5
4214,4213,12,18,5
4214,4213,12,18,5
4214,4213,12,18,5
4214,4213,12,18,6
4214,4213,12,18,6
4214,4213,12,18,5
4214,4213,12,18,5
4230,4229,6,58,5
4230,4229,6,58,5
4230,4229,6,58,5
4230,4229,6,58,5
4230,4229,6,58,5
4230,4229,6,58,5
4230,4229,6,58,5
4230,4229,6,58,6
4230,4229,6,58,6
4230,4229,6,58,6
4251,4250,3,12,5
4251,4250,3,12,5
4251,4250,3,12,5
4251,4250,3,12,6
4251,4250,3,12,5
4251,4250,3,12,5
4251,4250,3,12,5
4255,4254,5,2,5
4255,4254,5,2,5
4255,4254,5,2,5
4255,4254,5,2,5
4255,4254,5,2,5
4255,4254,5,2,5
4255,4254,5,2,5
4255,4254,5,2,6
4255,4254,5,2,6
4255,4254,5,2,6
4267,4266,2,4,5
4267,4266,2,4,5
4267,4266,2,4,6
4267,4266,2,4,5
4267,4266,2,4,5
4290,4289,7,49,5
4290,4289,7,49,5
4290,4289,7,49,5
4290,4289,7,49,5
4290,4289,7,49,5
4290,4289,7,49,6
4290,4289,7,49,5
4290,4289,7,49,5
4290,4289,7,49,6
4328,4327,7,60,5
4328,4327,7,60,5
4328,4327,7,60,5
4328,4327,7,60,5
4328,4327,7,60,5
4328,4327,7,60,6
4328,4327,7,60,5
4328,4327,7,60,5
4328,4327,7,60,6
4328,4327,7,60,6
4332,4331,3,6,5
4332,4331,3,6,5
4332,4331,3,6,5
4332,4331,3,6,5
4332,4331,3,6,5
4332,4331,3,6,6
4332,4331,3,6,5
4332,4331,3,6,5
4332,4331,3,6,6
4367,4366,5,10,5
4367,4366,5,10,5
4367,4366,5,10,5
4367,4366,5,10,5
4367,4366,5,10,5
4367,4366,5,10,6
4367,4366,5,10,5
4367,4366,5,10,5
4383,4382,3,27,5
4383,4382,3,27,5
4383,4382,3,27,5
4383,4382,3,27,5
4383,4382,3,27,5
4383,4382,3,27,6
4383,4382,3,27,5
4383,4382,3,27,5
4383,4382,3,27,6
4383,4382,3,27,6
4400,4399,3,23,5
4400,4399,3,23,5
4400,4399,3,23,5
4400,4399,3,23,5
4400,4399,3,23,5
4400,4399,3,23,5
4400,4399,3,23,5
4400,4399,3,23,6
4400,4399,3,23,6
4400,4399,3,23,6
4405,4404,10,43,5
4405,4404,10,43,5
4405,4404,10,43,5
4405,4404,10,43,5
4405,4404,10,43,5
4405,4404,10,43,5
4405,4404,10,43,5
4405,4404,10,43,6
4405,4404,10,43,6
4405,4404,10,43,6
4447,4446,15,33,5
4447,4446,15,33,5
4447,4446,15,33,5
4447,4446,15,33,5
4447,4446,15,33,5
4447,4446,15,33,6
4447,4446,15,33,6
4447,4446,15,33,5
4447,4446,15,33,5
4447,4446,15,33,6
4455,4454,15,39,5
4455,4454,15,39,5
4455,4454,15,39,5
4455,4454,15,39,5
4455,4454,15,39,5
4455,4454,15,39,5
4455,4454,15,39,5
4455,4454,15,39,6
4459,4458,7,23,5
4459,4458,7,23,5
4459,4458,7,23,5
4459,4458,7,23,5
4459,4458,7,23,5
4459,4458,7,23,6
4459,4458,7,23,5
4459,4458,7,23,5
4459,4458,7,23,6
4459,4458,7,23,6
4473,4472,10,30,5
4473,4472,10,30,5
4473,4472,10,30,5
4473,4472,10,30,5
4473,4472,10,30,5
4473,4472,10,30,6
4473,4472,10,30,5
4473,4472,10,30,5
4473,4472,10,30,6
4473,4472,10,30,6
4478,4477,2,46,5
4478,4477,2,46,5
4478,4477,2,46,5
4478,4477,2,46,5
4478,4477,2,46,5
4478,4477,2,46,5
4478,4477,2,46,5
4478,4477,2,46,6
4478,4477,2,46,6
4478,4477,2,46,6
4494,4493,7,45,5
4494,4493,7,45,5
4494,4493,7,45,5
4494,4493,7,45,5
4494,4493,7,45,5
4494,4493,7,45,5
4494,4493,7,45,5
4494,4493,7,45,6
4494,4493,7,45,6
4494,4493,7,45,6
4504,4503,14,12,5
4504,4503,14,12,5
4504,4503,14,12,5
4504,4503,14,12,5
4504,4503,14,12,5
4504,4503,14,12,5
4504,4503,14,12,5
4504,4503,14,12,6
4504,4503,14,12,6
4504,4503,14,12,6
4559,4558,21,40,5
4559,4558,21,40,5
4559,4558,21,40,5
4559,4558,21,40,5
4559,4558,21,40,5
4559,4558,21,40,6
4559,4558,21,40,6
4559,4558,21,40,5
4559,4558,21,40,5
4574,4573,4,51,5
4574,4573,4,51,5
4574,4573,4,51,5
4574,4573,4,51,5
4574,4573,4,51,5
4574,4573,4,51,5
4574,4573,4,51,5
4574,4573,4,51,6
4574,4573,4,51,6
4574,4573,4,51,6
4621,4620,6,49,5
4621,4620,6,49,5
4621,4620,6,49,5
4621,4620,6,49,5
4621,4620,6,49,5
4621,4620,6,49,5
4621,4620,6,49,5
4621,4620,6,49,6
4621,4620,6,49,6
4621,4620,6,49,6
4624,4623,16,17,5
4624,4623,16,17,5
4624,4623,16,17,5
4624,4623,16,17,5
4624,4623,16,17,5
4624,4623,16,17,5
4624,4623,16,17,5
4624,4623,16,17,6
4638,4637,4,36,5
4638,4637,4,36,5
4638,4637,4,36,5
4638,4637,4,36,5
4638,4637,4,36,5
4638,4637,4,36,6
4638,4637,4,36,5
4638,4637,4,36,5
4638,4637,4,36,6
4638,4637,4,36,6
4642,4641,3,1,5
4642,4641,3,1,5
4642,4641,3,1,5
4642,4641,3,1,5
4642,4641,3,1,5
4642,4641,3,1,5
4642,4641,3,1,5
4642,4641,3,1,6
4694,4693,6,6,5
4694,4693,6,6,5
4694,4693,6,6,5
4694,4693,6,6,5
4694,4693,6,6,5
4694,4693,6,6,5
4694,4693,6,6,5
4694,4693,6,6,6
4694,4693,6,6,6
4694,4693,6,6,6
4703,4702,5,31,5
4703,4702,5,31,5
4703,4702,5,31,5
4703,4702,5,31,5
4703,4702,5,31,5
4703,4702,5,31,5
4703,4702,5,31,5
4703,4702,5,31,6
4703,4702,5,31,6
4703,4702,5,31,6
4713,4712,3,32,5
4713,4712,3,32,5
4713,4712,3,32,5
4713,4712,3,32,5
4713,4712,3,32,5
4713,4712,3,32,5
4713,4712,3,32,5
4713,4712,3,32,6
4716,4715,12,38,5
4716,4715,12,38,5
4716,4715,12,38,5
4716,4715,12,38,5
4716,4715,12,38,5
4716,4715,12,38,5
4716,4715,12,38,5
4716,4715,12,38,6
4758,4757,20,14,5
4758,4757,20,14,5
4758,4757,20,14,5
4758,4757,20,14,5
4758,4757,20,14,5
4758,4757,20,14,5
4758,4757,20,14,5
4758,4757,20,14,6
4758,4757,20,14,6
4758,4757,20,14,6
4759,4758,11,1,5
4759,4758,11,1,5
4759,4758,11,1,5
4759,4758,11,1,5
4759,4758,11,1,5
4759,4758,11,1,5
4759,4758,11,1,5
4759,4758,11,1,6
4759,4758,11,1,6
4759,4758,11,1,6
4766,4765,15,15,5
4766,4765,15,15,5
4766,4765,15,15,5
4766,4765,15,15,5
4766,4765,15,15,5
4766,4765,15,15,5
4766,4765,15,15,5
4766,4765,15,15,6
4766,4765,15,15,6
4766,4765,15,15,6
4770,4769,5,4,5
4770,4769,5,4,5
4770,4769,5,4,5
4770,4769,5,4,5
4770,4769,5,4,5
4770,4769,5,4,6
4770,4769,5,4,5
4770,4769,5,4,5
4770,4769,5,4,6
4770,4769,5,4,6
4780,4779,15,51,5
4780,4779,15,51,5
4780,4779,15,51,5
4780,4779,15,51,5
4780,4779,15,51,5
4780,4779,15,51,5
4780,4779,15,51,5
4780,4779,15,51,6
4780,4779,15,51,6
4780,4779,15,51,6
4788,4787,12,30,5
4788,4787,12,30,5
4788,4787,12,30,5
4788,4787,12,30,5
4788,4787,12,30,5
4788,4787,12,30,5
4788,4787,12,30,5
4788,4787,12,30,6
4788,4787,12,30,6
4788,4787,12,30,6
4817,4816,3,29,5
4817,4816,3,29,5
4817,4816,3,29,5
4817,4816,3,29,5
4817,4816,3,29,5
4817,4816,3,29,6
4817,4816,3,29,5
4817,4816,3,29,5
4817,4816,3,29,6
4817,4816,3,29,6
4821,4820,3,13,5
4821,4820,3,13,5
4821,4820,3,13,5
4821,4820,3,13,5
4821,4820,3,13,5
4821,4820,3,13,5
4821,4820,3,13,5
4821,4820,3,13,6
4834,4833,3,6,5
4834,4833,3,6,5
4834,4833,3,6,5
4834,4833,3,6,5
4834,4833,3,6,5
4834,4833,3,6,6
4834,4833,3,6,5
4834,4833,3,6,6
4838,4837,4,40,5
4838,4837,4,40,6
4838,4837,4,40,5
4838,4837,4,40,5
4838,4837,4,40,5
4851,4850,31,19,5
4851,4850,31,19,5
4851,4850,31,19,5
4851,4850,31,19,5
4851,4850,31,19,5
4851,4850,31,19,5
4851,4850,31,19,5
4851,4850,31,19,6
4859,4858,4,23,5
4859,4858,4,23,5
4859,4858,4,23,5
4859,4858,4,23,5
4859,4858,4,23,5
4859,4858,4,23,5
4859,4858,4,23,5
4859,4858,4,23,6
4859,4858,4,23,6
4859,4858,4,23,6
4876,4875,3,30,5
4876,4875,3,30,5
4876,4875,3,30,5
4876,4875,3,30,5
4876,4875,3,30,5
4876,4875,3,30,5
4876,4875,3,30,5
4876,4875,3,30,6
4876,4875,3,30,6
4876,4875,3,30,6
4887,4886,10,36,5
4887,4886,10,36,5
4887,4886,10,36,5
4887,4886,10,36,5
4887,4886,10,36,5
4887,4886,10,36,5
4887,4886,10,36,5
4887,4886,10,36,6
4887,4886,10,36,6
4887,4886,10,36,6
4896,4895,26,52,5
4896,4895,26,52,5
4896,4895,26,52,5
4896,4895,26,52,5
4896,4895,26,52,5
4896,4895,26,52,5
4896,4895,26,52,5
4896,4895,26,52,6
4941,4940,16,11,5
4941,4940,16,11,5
4941,4940,16,11,5
4941,4940,16,11,5
4941,4940,16,11,5
4941,4940,16,11,5
4941,4940,16,11,5
4941,4940,16,11,6
4941,4940,16,11,6
4941,4940,16,11,6
4973,4972,3,16,5
4973,4972,3,16,5
4973,4972,3,16,5
4973,4972,3,16,5
4973,4972,3,16,5
4973,4972,3,16,6
4973,4972,3,16,5
4973,4972,3,16,5
4989,4988,6,31,5
4989,4988,6,31,5
4989,4988,6,31,5
4989,4988,6,31,5
4989,4988,6,31,5
4989,4988,6,31,5
4989,4988,6,31,5
4989,4988,6,31,6
4989,4988,6,31,6
4989,4988,6,31,6
4993,4992,3,41,5
4993,4992,3,41,5
4993,4992,3,41,5
4993,4992,3,41,5
4993,4992,3,41,5
4993,4992,3,41,5
4993,4992,3,41,5
4993,4992,3,41,6
4993,4992,3,41,6
4993,4992,3,41,6
4997,4996,9,10,5
4997,4996,9,10,5
4997,4996,9,10,5
4997,4996,9,10,5
4997,4996,9,10,5
4997,4996,9,10,6
4997,4996,9,10,5
4997,4996,9,10,5
4997,4996,9,10,6
4997,4996,9,10,6
5020,5019,5,14,5
5020,5019,5,14,5
5020,5019,5,14,5
5020,5019,5,14,5
5020,5019,5,14,5
5020,5019,5,14,5
5020,5019,5,14,5
5020,5019,5,14,6
5020,5019,5,14,6
5020,5019,5,14,6
5099,5098,2,10,5
5099,5098,2,10,5
5099,5098,2,10,5
5099,5098,2,10,5
5099,5098,2,10,5
5099,5098,2,10,5
5099,5098,2,10,5
5099,5098,2,10,6
5107,5106,6,55,5
5107,5106,6,55,5
5107,5106,6,55,5
5107,5106,6,55,5
5107,5106,6,55,5
5107,5106,6,55,5
5107,5106,6,55,5
5107,5106,6,55,6
5107,5106,6,55,6
5107,5106,6,55,6
5108,5107,4,4,5
5108,5107,4,4,5
5108,5107,4,4,5
5108,5107,4,4,5
5108,5107,4,4,5
5108,5107,4,4,5
5108,5107,4,4,5
5108,5107,4,4,6
5117,5116,15,21,5
5117,5116,15,21,5
5117,5116,15,21,5
5117,5116,15,21,5
5117,5116,15,21,5
5117,5116,15,21,6
5117,5116,15,21,5
5117,5116,15,21,5
5117,5116,15,21,6
5117,5116,15,21,6
5120,5119,3,10,5
5120,5119,3,10,5
5120,5119,3,10,5
5120,5119,3,10,5
5120,5119,3,10,5
5120,5119,3,10,5
5120,5119,3,10,5
5120,5119,3,10,6
5120,5119,3,10,6
5120,5119,3,10,6
5157,5156,3,20,5
5157,5156,3,20,5
5157,5156,3,20,5
5157,5156,3,20,5
5157,5156,3,20,5
5157,5156,3,20,6
5157,5156,3,20,6
5157,5156,3,20,5
5157,5156,3,20,5
5177,5176,10,24,5
5177,5176,10,24,5
5177,5176,10,24,5
5177,5176,10,24,5
5177,5176,10,24,5
5177,5176,10,24,5
5177,5176,10,24,5
