time,seq,class,rtt,hops
16365,80,1,0,3
16366,84,1,0,3
16367,11375,2,0,3
16368,90,1,0,3
16369,1508,2,0,3
16370,137,1,0,3
16371,127,1,0,3
16372,3,1,0,3
16373,179,1,0,3
16374,396,1,0,3
16375,2872,3,0,3
16376,73,1,0,3
16377,1,1,0,3
16378,213,1,0,3
16379,9,1,0,3
16380,97,1,0,3
16381,1,1,0,3
16382,318,1,0,3
16383,128,1,0,3
16384,14626,3,0,3
16385,35,1,0,3
16386,15,1,0,3
16387,11,1,0,3
16388,1,1,0,3
16389,35,1,0,3
16390,528,2,0,3
16391,128,1,0,3
16392,34,1,0,3
16393,84,1,0,3
16394,35,1,0,3
16395,38,1,0,3
16396,53,1,0,3
16397,18,1,0,3
16398,81,1,0,3
16399,40,1,0,3
16400,213,1,0,3
16401,38,1,0,3
16402,67,1,0,3
16403,156,1,0,3
16404,60,1,0,3
16405,76,1,0,3
16406,4,1,0,3
16407,9,1,0,3
16408,59,1,0,3
16409,93,1,0,3
16410,13,1,0,3
16411,23,1,0,3
16412,156,1,0,3
16413,290,2,0,3
16414,1,1,0,3
16415,318,1,0,3
16416,63,1,0,3
16417,51,1,0,3
16418,326,1,0,3
16419,67,1,0,3
16420,5,1,0,3
16421,9,1,0,3
16422,1,1,0,3
16423,4,1,0,3
16424,53,1,0,3
16425,310,1,0,3
16426,56,1,0,3
16427,127,1,0,3
16428,156,1,0,3
16429,80,1,0,3
16430,57,1,0,3
16431,51,1,0,3
16432,38,1,0,3
16433,318,1,0,3
16434,76,1,0,3
16435,1,1,0,3
16436,48,1,0,3
16437,53,1,0,3
16438,34,1,0,3
16439,65,1,0,3
16440,90,1,0,3
16441,48,1,0,3
16442,326,1,0,3
16443,318,1,0,3
16444,59,1,0,3
16445,8,1,0,3
16446,4,1,0,3
16447,48,1,0,3
16448,60,1,0,3
16449,127,1,0,3
16450,127,1,0,3
16451,40,1,0,3
16452,11,1,0,3
16453,93,1,0,3
16454,0,1,0,3
16455,13,1,0,3
16456,65,1,0,3
16457,205,1,0,3
16458,11,1,0,3
16459,3646,2,0,3
16460,137,1,0,3
16461,35,1,0,3
16462,114,1,0,3
16463,63,1,0,3
16464,16463,7,7.04022,3
16465,73,1,0,3
16466,56,1,0,3
16467,34,1,0,3
16468,156,1,0,3
16469,114,1,0,3
16470,48,1,0,3
16471,80,1,0,3
16472,52,1,0,3
16473,73,1,0,3
16474,310,1,0,3
16475,73,1,0,3
16476,33,1,0,3
16477,81,1,0,3
16478,16477,3,19.1364,3
16479,0,1,0,3
16480,8,1,0,3
16481,65,1,0,3
16482,69,1,0,3
16483,65,1,0,3
16485,84,1,0,3
16486,16483,3,-1,-1
16486,396,1,0,3
16487,396,1,0,3
16488,98,1,0,3
16489,18,1,0,3
16490,4,1,0,3
16491,94,1,0,3
16492,0,1,0,3
16493,5,1,0,3
16494,33,1,0,3
16495,326,1,0,3
16496,57,1,0,3
16497,40,1,0,3
16498,5,1,0,3
16499,117,1,0,3
16500,396,1,0,3
16501,29,1,0,3
16502,80,1,0,3
16503,119,1,0,3
16504,115,1,0,3
16505,396,1,0,3
16506,115,1,0,3
16507,16506,4,19.2007,3
16508,18,1,0,3
16509,3493,3,0,3
16510,38,1,0,3
16511,60,1,0,3
16512,63,1,0,3
16513,51,1,0,3
16514,74,1,0,3
16515,396,1,0,3
16516,0,1,0,3
16517,162,1,0,3
16518,50,1,0,3
16519,56,1,0,3
16520,65,1,0,3
16521,50,1,0,3
16522,9,1,0,3
16523,156,1,0,3
16524,11,1,0,3
16525,8,1,0,3
16526,76,1,0,3
16527,396,1,0,3
16528,11,1,0,3
16529,76,1,0,3
16530,205,1,0,3
16531,35,1,0,3
16532,59,1,0,3
16533,29,1,0,3
16534,8,1,0,3
16535,11,1,0,3
16536,90,1,0,3
16537,53,1,0,3
16538,69,1,0,3
16539,97,1,0,3
16540,48,1,0,3
16541,84,1,0,3
16542,179,1,0,3
16543,63,1,0,3
16544,93,1,0,3
16545,1702,2,0,3
16546,14689,3,0,3
16547,8313,2,0,3
16548,52,1,0,3
16549,1,1,0,3
16550,29,1,0,3
16551,52,1,0,3
16552,162,1,0,3
16553,13,1,0,3
16554,90,1,0,3
16555,80,1,0,3
16557,16556,3,22.5286,3
16558,16555,3,-1,-1
16558,16,1,0,3
16559,81,1,0,3
16560,205,1,0,3
16561,4070,3,0,3
16562,13,1,0,3
16563,51,1,0,3
16564,114,1,0,3
16565,81,1,0,3
16566,5,1,0,3
16567,67,1,0,3
16568,90,1,0,3
16569,128,1,0,3
16570,33,1,0,3
16571,38,1,0,3
16572,18,1,0,3
16573,34,1,0,3
16574,0,1,0,3
16575,69,1,0,3
16576,16575,6,25.7286,3
16577,15,1,0,3
16578,8,1,0,3
16579,4,1,0,3
16580,112,2,0,3
16581,326,1,0,3
16582,8,1,0,3
16583,74,1,0,3
16584,59,1,0,3
16585,15,1,0,3
16586,93,1,0,3
16587,5,1,0,3
16588,1,1,0,3
16589,97,1,0,3
16590,23,1,0,3
16591,7222,3,0,3
16592,5,1,0,3
16593,0,1,0,3
16594,18,1,0,3
16595,59,1,0,3
16596,162,1,0,3
16597,0,1,0,3
16598,15,1,0,3
16599,9,1,0,3
16600,9,1,0,3
16601,114,1,0,3
16602,41,1,0,3
16603,119,1,0,3
16604,63,1,0,3
16605,38,1,0,3
16606,65,1,0,3
16607,29,1,0,3
16608,81,1,0,3
16609,14668,2,0,3
16610,48,1,0,3
16611,69,1,0,3
16612,1,1,0,3
16613,117,1,0,3
16614,40,1,0,3
16615,318,1,0,3
16616,16615,5,25.5366,3
16617,1,1,0,3
16618,396,1,0,3
16619,162,1,0,3
16621,90,1,0,3
16622,16619,6,-1,-1
16622,29,1,0,3
16623,13,1,0,3
16624,112,2,0,3
16625,15,1,0,3
16626,60,1,0,3
16627,29,1,0,3
16628,9,1,0,3
16629,179,1,0,3
16630,16,1,0,3
16631,117,1,0,3
16632,76,1,0,3
16633,84,1,0,3
16634,16633,4,19.2006,3
16635,98,1,0,3
16636,326,1,0,3
16637,80,1,0,3
16638,50,1,0,3
16639,56,1,0,3
16640,14689,3,0,3
16641,60,1,0,3
16642,14834,3,0,3
16643,73,1,0,3
16644,38,1,0,3
16645,60,1,0,3
16646,13346,2,0,3
16647,5,1,0,3
16648,137,1,0,3
16649,128,1,0,3
16650,38,1,0,3
16651,310,1,0,3
16652,114,1,0,3
16653,60,1,0,3
16654,90,1,0,3
16655,8,1,0,3
16656,16655,11,20.4806,3
16657,11,1,0,3
16658,52,1,0,3
16659,127,1,0,3
16660,93,1,0,3
16662,38,1,0,3
16663,16660,4,-1,-1
16663,1702,2,0,3
16664,93,1,0,3
16665,16,1,0,3
16666,93,1,0,3
16667,326,1,0,3
16668,117,1,0,3
16669,90,1,0,3
16670,63,1,0,3
16671,93,1,0,3
16672,48,1,0,3
16673,326,1,0,3
16674,1,1,0,3
16675,14668,2,0,3
16676,67,1,0,3
16677,93,1,0,3
16678,40,1,0,3
16679,162,1,0,3
16680,76,1,0,3
16681,59,1,0,3
16682,52,1,0,3
16683,326,1,0,3
16684,162,1,0,3
16685,115,1,0,3
16686,67,1,0,3
16687,8,1,0,3
16688,310,1,0,3
16689,6061,2,0,3
16690,29,1,0,3
16691,115,1,0,3
16692,50,1,0,3
16693,1,1,0,3
16694,59,1,0,3
16695,128,1,0,3
16696,74,1,0,3
16697,326,1,0,3
16698,81,1,0,3
16699,57,1,0,3
16700,63,1,0,3
16701,60,1,0,3
16702,16701,5,20.6084,3
16703,73,1,0,3
16704,56,1,0,3
16705,23,1,0,3
16706,60,1,0,3
16707,156,1,0,3
16708,76,1,0,3
16709,74,1,0,3
16710,69,1,0,3
16711,114,1,0,3
16712,13346,2,0,3
16713,52,1,0,3
16714,52,1,0,3
16715,74,1,0,3
16716,40,1,0,3
16717,8,1,0,3
16718,38,1,0,3
16719,40,1,0,3
16720,16719,7,16.3207,3
16721,11,1,0,3
16722,318,1,0,3
16723,51,1,0,3
16724,318,1,0,3
16725,1,1,0,3
16726,11,1,0,3
16727,4,1,0,3
16728,16727,11,6.40022,3
16729,115,1,0,3
16730,156,1,0,3
16731,16,1,0,3
16732,326,1,0,3
16733,69,1,0,3
16734,80,1,0,3
16735,205,1,0,3
16736,56,1,0,3
16737,53,1,0,3
16738,93,1,0,3
16739,117,1,0,3
16740,40,1,0,3
16741,115,1,0,3
16742,84,1,0,3
16743,33,1,0,3
16744,326,1,0,3
16745,56,1,0,3
16746,50,1,0,3
16747,23,1,0,3
16748,40,1,0,3
16749,51,1,0,3
16750,12408,2,0,3
16751,50,1,0,3
16752,67,1,0,3
16753,205,1,0,3
16754,94,1,0,3
16755,318,1,0,3
16756,137,1,0,3
16757,16,1,0,3
16758,13,1,0,3
16759,16758,7,10.3682,3
16760,13,1,0,3
16761,16760,6,23.4886,3
16762,8,1,0,3
16763,23,1,0,3
16764,13,1,0,3
16765,396,1,0,3
16766,53,1,0,3
16767,318,1,0,3
16768,34,1,0,3
16769,3,1,0,3
16770,56,1,0,3
16771,33,1,0,3
16772,18,1,0,3
16773,137,1,0,3
16774,38,1,0,3
16775,56,1,0,3
16776,35,1,0,3
16777,73,1,0,3
16778,73,1,0,3
16779,18,1,0,3
16780,117,1,0,3
16781,52,1,0,3
16782,119,1,0,3
16783,84,1,0,3
16784,60,1,0,3
16785,128,1,0,3
16786,213,1,0,3
16787,9,1,0,3
16788,98,1,0,3
16789,53,1,0,3
16790,318,1,0,3
16791,4659,3,0,3
16792,8429,2,0,3
16793,8,1,0,3
16794,48,1,0,3
16795,115,1,0,3
16796,69,1,0,3
16797,310,1,0,3
16798,13,1,0,3
16799,57,1,0,3
16800,4,1,0,3
16801,0,1,0,3
16802,94,1,0,3
16803,18,1,0,3
16804,94,1,0,3
16805,117,1,0,3
16806,14683,2,0,3
16807,12591,3,0,3
16808,63,1,0,3
16809,392,2,0,3
16810,18,1,0,3
16811,34,1,0,3
16812,1,1,0,3
16813,205,1,0,3
16814,392,2,0,3
16815,67,1,0,3
16816,7610,3,0,3
16817,114,1,0,3
16818,80,1,0,3
16819,73,1,0,3
16820,33,1,0,3
16821,93,1,0,3
16822,115,1,0,3
16823,34,1,0,3
16824,16823,10,28.6086,3
16825,56,1,0,3
16827,40,1,0,3
16828,16825,5,-1,-1
16828,52,1,0,3
16829,162,1,0,3
16830,162,1,0,3
16831,119,1,0,3
16832,35,1,0,3
16833,74,1,0,3
16834,97,1,0,3
16835,16,1,0,3
16836,11,1,0,3
16837,63,1,0,3
16838,117,1,0,3
16839,11,1,0,3
16840,67,1,0,3
16841,3,1,0,3
16842,65,1,0,3
16843,76,1,0,3
16844,81,1,0,3
16845,93,1,0,3
16846,11,1,0,3
16847,16,1,0,3
16848,1,1,0,3
16849,205,1,0,3
16850,41,1,0,3
16851,69,1,0,3
16852,41,1,0,3
16853,213,1,0,3
16854,38,1,0,3
16855,35,1,0,3
16856,137,1,0,3
16857,13,1,0,3
16858,41,1,0,3
16859,3,1,0,3
16860,156,1,0,3
16861,16,1,0,3
16862,74,1,0,3
16863,74,1,0,3
16864,57,1,0,3
16865,127,1,0,3
16866,3,1,0,3
16867,80,1,0,3
16868,59,1,0,3
16869,23,1,0,3
16870,5,1,0,3
16871,11,1,0,3
16872,16871,6,20.9287,3
16873,35,1,0,3
16874,162,1,0,3
16875,1242,2,0,3
16876,114,1,0,3
16878,51,1,0,3
16879,16876,5,-1,-1
16879,98,1,0,3
16880,63,1,0,3
16881,59,1,0,3
16882,1,1,0,3
16883,60,1,0,3
16884,33,1,0,3
16885,40,1,0,3
16886,73,1,0,3
16887,638,2,0,3
16888,16887,24,28.9286,3
16889,318,1,0,3
16890,15739,3,0,3
16891,59,1,0,3
16892,824,2,0,3
16893,94,1,0,3
16894,69,1,0,3
16895,3,1,0,3
16896,8429,2,0,3
16897,41,1,0,3
16898,0,1,0,3
16899,310,1,0,3
16900,97,1,0,3
16901,1,1,0,3
16902,35,1,0,3
16903,127,1,0,3
16904,3,1,0,3
16905,396,1,0,3
16906,162,1,0,3
16907,213,1,0,3
16908,60,1,0,3
16909,94,1,0,3
16910,119,1,0,3
16911,15,1,0,3
16912,9,1,0,3
16913,137,1,0,3
16914,5,1,0,3
16915,162,1,0,3
16916,67,1,0,3
16917,48,1,0,3
16918,2467,2,0,3
16919,6563,2,0,3
16920,16919,5,30.2086,3
16921,5,1,0,3
16922,29,1,0,3
16923,34,1,0,3
16924,114,1,0,3
16925,57,1,0,3
16926,52,1,0,3
16927,310,1,0,3
16928,69,1,0,3
16929,318,1,0,3
16930,94,1,0,3
16931,114,1,0,3
16932,8,1,0,3
16933,16477,3,0,3
16934,8,1,0,3
16935,114,1,0,3
16936,3,1,0,3
16937,67,1,0,3
16938,14445,2,0,3
16939,34,1,0,3
16940,119,1,0,3
16941,56,1,0,3
16942,97,1,0,3
16943,97,1,0,3
16944,16943,5,17.9206,3
16945,0,1,0,3
16946,117,1,0,3
16947,84,1,0,3
16948,94,1,0,3
16949,80,1,0,3
16950,11,1,0,3
16951,156,1,0,3
16952,5,1,0,3
16953,33,1,0,3
16954,33,1,0,3
16955,48,1,0,3
16956,76,1,0,3
16957,16956,4,7.80822,3
16958,213,1,0,3
16959,90,1,0,3
16960,213,1,0,3
16961,0,1,0,3
16962,60,1,0,3
16963,16962,7,30.2086,3
16964,50,1,0,3
16965,15,1,0,3
16966,74,1,0,3
16967,162,1,0,3
16969,11122,3,0,3
16970,16967,16,-1,-1
16970,1,1,0,3
16971,11,1,0,3
16972,98,1,0,3
16973,48,1,0,3
16974,38,1,0,3
16975,73,1,0,3
16976,7716,3,0,3
16977,205,1,0,3
16978,8490,4,0,3
16979,5,1,0,3
16980,73,1,0,3
16981,69,1,0,3
16982,205,1,0,3
16983,117,1,0,3
16984,16,1,0,3
16985,93,1,0,3
16986,326,1,0,3
16987,156,1,0,3
16988,67,1,0,3
16989,67,1,0,3
16990,16989,10,34.4966,3
16991,69,1,0,3
16992,318,1,0,3
16993,137,1,0,3
16994,40,1,0,3
16995,0,1,0,3
16996,33,1,0,3
16997,65,1,0,3
16998,98,1,0,3
16999,8,1,0,3
17000,73,1,0,3
17001,117,1,0,3
17002,117,1,0,3
17003,0,1,0,3
17004,53,1,0,3
17006,29,1,0,3
17007,17004,7,-1,-1
17007,213,1,0,3
17008,17007,3,24.4486,3
17009,80,1,0,3
17010,40,1,0,3
17011,1,1,0,3
17012,81,1,0,3
17013,15,1,0,3
17014,51,1,0,3
17015,15,1,0,3
17016,11,1,0,3
17017,396,1,0,3
17018,0,1,0,3
17019,93,1,0,3
17020,0,1,0,3
17021,127,1,0,3
17022,59,1,0,3
17023,205,1,0,3
17024,23,1,0,3
17025,3,1,0,3
17026,40,1,0,3
17027,11217,2,0,3
17028,29,1,0,3
17029,98,1,0,3
17030,59,1,0,3
17031,156,1,0,3
17032,310,1,0,3
17033,162,1,0,3
17034,0,1,0,3
17035,40,1,0,3
17036,80,1,0,3
17037,40,1,0,3
17038,41,1,0,3
17039,3272,2,0,3
17040,213,1,0,3
17041,3272,2,0,3
17042,35,1,0,3
17043,13,1,0,3
17044,137,1,0,3
17045,29,1,0,3
17046,57,1,0,3
17047,127,1,0,3
17048,51,1,0,3
17049,40,1,0,3
17050,98,1,0,3
17051,94,1,0,3
17052,16,1,0,3
17053,69,1,0,3
17054,17053,9,20.8007,3
17055,93,1,0,3
17056,74,1,0,3
17057,34,1,0,3
17058,52,1,0,3
17059,16,1,0,3
17060,213,1,0,3
17061,15,1,0,3
17062,8812,3,0,3
17063,2934,2,0,3
17064,63,1,0,3
17065,1,1,0,3
17066,52,1,0,3
17067,318,1,0,3
17068,94,1,0,3
17069,57,1,0,3
17070,2118,2,0,3
17071,17070,6,16.7684,3
17072,119,1,0,3
17073,74,1,0,3
17074,41,1,0,3
17075,80,1,0,3
17076,9880,3,0,3
17077,48,1,0,3
17078,41,1,0,3
17079,114,1,0,3
17080,81,1,0,3
17081,205,1,0,3
17082,94,1,0,3
17083,73,1,0,3
17084,156,1,0,3
17085,69,1,0,3
17086,115,1,0,3
17087,52,1,0,3
17088,213,1,0,3
17089,84,1,0,3
17090,128,1,0,3
17091,56,1,0,3
17092,15,1,0,3
17093,90,1,0,3
17094,801,2,0,3
17095,14689,3,0,3
17096,4,1,0,3
17097,17096,5,10.6882,3
17098,15997,4,0,3
17099,35,1,0,3
17100,38,1,0,3
17101,0,1,0,3
17102,48,1,0,3
17103,1,1,0,3
17104,60,1,0,3
17105,127,1,0,3
17106,69,1,0,3
17107,18,1,0,3
17108,94,1,0,3
17109,205,1,0,3
17110,98,1,0,3
17111,9,1,0,3
17112,310,1,0,3
17113,84,1,0,3
17114,50,1,0,3
17115,35,1,0,3
17116,661,2,0,3
17117,117,1,0,3
17118,73,1,0,3
17119,16,1,0,3
17120,396,1,0,3
17121,84,1,0,3
17122,0,1,0,3
17123,15,1,0,3
17124,117,1,0,3
17125,34,1,0,3
17126,17125,5,20.8007,3
17127,98,1,0,3
17128,318,1,0,3
17129,213,1,0,3
17130,3,1,0,3
17131,53,1,0,3
17132,80,1,0,3
17133,8313,2,0,3
17134,1,1,0,3
17135,15,1,0,3
17136,38,1,0,3
17137,117,1,0,3
17138,6061,2,0,3
17139,326,1,0,3
17140,326,1,0,3
17141,2467,2,0,3
17142,17141,9,20.4806,3
17143,119,1,0,3
17144,17143,4,29.0566,3
17145,34,1,0,3
17146,15905,3,0,3
17147,50,1,0,3
17148,1665,2,0,3
17149,318,1,0,3
17150,48,1,0,3
17151,16,1,0,3
17152,137,1,0,3
17153,4,1,0,3
17154,16,1,0,3
17155,137,1,0,3
17156,5,1,0,3
17157,38,1,0,3
17158,93,1,0,3
17159,63,1,0,3
17160,2098,2,0,3
17161,1791,2,0,3
17162,326,1,0,3
17163,41,1,0,3
17164,3,1,0,3
17165,2098,2,0,3
17166,0,1,0,3
17167,1791,2,0,3
17168,73,1,0,3
17169,98,1,0,3
17170,23,1,0,3
17171,8313,2,0,3
17172,29,1,0,3
17173,4659,3,0,3
17174,52,1,0,3
17175,53,1,0,3
17176,57,1,0,3
17177,73,1,0,3
17178,318,1,0,3
17179,94,1,0,3
17180,15,1,0,3
17181,48,1,0,3
17182,98,1,0,3
17183,117,1,0,3
17184,9,1,0,3
17185,73,1,0,3
17186,41,1,0,3
17187,11,1,0,3
17188,162,1,0,3
17189,97,1,0,3
17190,59,1,0,3
17191,33,1,0,3
17192,34,1,0,3
17193,41,1,0,3
17194,5,1,0,3
17196,318,1,0,3
17197,17194,5,-1,-1
17197,14595,3,0,3
17198,16358,5,0,3
17199,4,1,0,3
17200,2378,2,0,3
17201,57,1,0,3
17202,13,1,0,3
17203,41,1,0,3
17204,15,1,0,3
17205,34,1,0,3
17206,114,1,0,3
17207,57,1,0,3
17208,56,1,0,3
17209,93,1,0,3
17210,16,1,0,3
17211,50,1,0,3
17212,127,1,0,3
17213,76,1,0,3
17214,9,1,0,3
17215,73,1,0,3
17216,128,1,0,3
17217,56,1,0,3
17218,48,1,0,3
17219,3,1,0,3
17220,57,1,0,3
17221,74,1,0,3
17222,114,1,0,3
17223,179,1,0,3
17224,310,1,0,3
17225,5,1,0,3
17226,60,1,0,3
17227,97,1,0,3
17228,67,1,0,3
17229,1,1,0,3
17230,0,1,0,3
17231,53,1,0,3
17232,84,1,0,3
17233,179,1,0,3
17234,396,1,0,3
17235,90,1,0,3
17236,60,1,0,3
17237,11,1,0,3
17238,213,1,0,3
17239,50,1,0,3
17240,137,1,0,3
17241,114,1,0,3
17242,128,1,0,3
17243,119,1,0,3
17244,23,1,0,3
17245,16220,5,0,3
17246,60,1,0,3
17247,9,1,0,3
17248,80,1,0,3
17249,396,1,0,3
17250,52,1,0,3
17251,3,1,0,3
17252,396,1,0,3
17253,41,1,0,3
17254,14668,2,0,3
17255,127,1,0,3
17256,57,1,0,3
17257,114,1,0,3
17258,17257,7,10.0482,3
17259,97,1,0,3
17260,9,1,0,3
17261,2958,2,0,3
17262,392,2,0,3
17263,29,1,0,3
17264,11,1,0,3
17265,326,1,0,3
17266,17265,2,18.8807,3
17267,162,1,0,3
17268,81,1,0,3
17269,23,1,0,3
17270,52,1,0,3
17271,67,1,0,3
17272,57,1,0,3
17273,17272,7,14.4004,3
17274,162,1,0,3
17275,98,1,0,3
17276,205,1,0,3
17277,15,1,0,3
17278,17277,12,21.6967,3
17279,0,1,0,3
17280,326,1,0,3
17281,8,1,0,3
17282,81,1,0,3
17283,162,1,0,3
17284,179,1,0,3
17285,14668,2,0,3
17286,0,1,0,3
17287,17286,5,19.8406,3
17288,5,1,0,3
17289,41,1,0,3
17290,69,1,0,3
17291,2099,2,0,3
17292,15,1,0,3
17293,17292,48,18.8806,3
17294,4,1,0,3
17295,2872,3,0,3
17296,162,1,0,3
17297,80,1,0,3
17298,51,1,0,3
17300,48,1,0,3
17301,17298,13,-1,-1
17301,14445,2,0,3
17302,9,1,0,3
17303,9,1,0,3
17304,17303,6,8.32022,3
17305,127,1,0,3
17306,1180,2,0,3
17307,67,1,0,3
17308,156,1,0,3
17309,97,1,0,3
17310,34,1,0,3
17311,128,1,0,3
17312,59,1,0,3
17313,318,1,0,3
17314,53,1,0,3
17315,40,1,0,3
17316,128,1,0,3
17317,65,1,0,3
17318,38,1,0,3
17319,73,1,0,3
17320,40,1,0,3
17321,162,1,0,3
17322,114,1,0,3
17323,14118,9,0,3
17324,65,1,0,3
17325,5,1,0,3
17326,15,1,0,3
17327,13,1,0,3
17328,35,1,0,3
17329,2467,2,0,3
17330,310,1,0,3
17331,81,1,0,3
17332,29,1,0,3
17333,52,1,0,3
17334,13,1,0,3
17335,115,1,0,3
17336,115,1,0,3
17337,74,1,0,3
17338,74,1,0,3
17339,76,1,0,3
17340,57,1,0,3
17341,80,1,0,3
17342,16,1,0,3
17343,50,1,0,3
17344,162,1,0,3
17345,0,1,0,3
17346,162,1,0,3
17347,5,1,0,3
17348,57,1,0,3
17349,81,1,0,3
17350,63,1,0,3
17351,3,1,0,3
17352,69,1,0,3
17353,23,1,0,3
17354,127,1,0,3
17355,93,1,0,3
17356,117,1,0,3
17357,18,1,0,3
17358,17357,13,21.4406,3
17359,17358,8,29.5687,3
17360,81,1,0,3
17361,94,1,0,3
17362,128,1,0,3
17363,16760,6,0,3
17364,318,1,0,3
17365,35,1,0,3
17366,40,1,0,3
17367,93,1,0,3
17368,114,1,0,3
17369,17368,3,22.4007,3
17370,127,1,0,3
17371,94,1,0,3
17372,65,1,0,3
17373,40,1,0,3
17374,50,1,0,3
17375,60,1,0,3
17376,93,1,0,3
17377,396,1,0,3
17378,60,1,0,3
17379,98,1,0,3
17380,60,1,0,3
17381,49,3,0,3
17382,84,1,0,3
17383,396,1,0,3
17384,5,1,0,3
17385,115,1,0,3
17386,97,1,0,3
17387,1,1,0,3
17388,11,1,0,3
17389,326,1,0,3
17390,310,1,0,3
17391,33,1,0,3
17392,114,1,0,3
17393,205,1,0,3
17394,33,1,0,3
17395,74,1,0,3
17396,60,1,0,3
17397,29,1,0,3
17398,17397,15,21.7607,3
17399,326,1,0,3
17400,23,1,0,3
17401,52,1,0,3
17402,127,1,0,3
17403,98,1,0,3
17404,396,1,0,3
17405,50,1,0,3
17406,4,1,0,3
17407,80,1,0,3
17408,115,1,0,3
17409,17408,4,17.8562,3
17411,117,1,0,3
17412,17409,7,-1,-1
17412,98,1,0,3
17413,65,1,0,3
17414,67,1,0,3
17415,51,1,0,3
17416,73,1,0,3
17417,117,1,0,3
17418,15,1,0,3
17419,9,1,0,3
17420,310,1,0,3
17421,59,1,0,3
17422,48,1,0,3
17423,18,1,0,3
17424,97,1,0,3
17425,74,1,0,3
17426,9,1,0,3
17427,11,1,0,3
17428,1551,2,0,3
17429,318,1,0,3
17430,0,1,0,3
17431,3,1,0,3
17432,0,1,0,3
17433,94,1,0,3
17434,38,1,0,3
17435,84,1,0,3
17436,90,1,0,3
17437,38,1,0,3
17438,74,1,0,3
17439,56,1,0,3
17440,326,1,0,3
17441,2872,3,0,3
17442,80,1,0,3
17443,63,1,0,3
17444,57,1,0,3
17445,8,1,0,3
17446,67,1,0,3
17447,205,1,0,3
17448,16,1,0,3
17449,16,1,0,3
17450,4,1,0,3
17451,97,1,0,3
17452,17451,4,26.0487,3
17453,33,1,0,3
17454,318,1,0,3
17455,23,1,0,3
17456,52,1,0,3
17457,57,1,0,3
17458,13,1,0,3
17459,60,1,0,3
17460,9,1,0,3
17461,156,1,0,3
17462,115,1,0,3
17463,23,1,0,3
17464,52,1,0,3
17465,34,1,0,3
17466,127,1,0,3
17467,52,1,0,3
17468,18,1,0,3
17469,137,1,0,3
17470,69,1,0,3
17471,90,1,0,3
17472,0,1,0,3
17473,63,1,0,3
17474,60,1,0,3
17475,117,1,0,3
17476,12408,2,0,3
17477,114,1,0,3
17478,0,1,0,3
17479,114,1,0,3
17480,81,1,0,3
17481,53,1,0,3
17482,81,1,0,3
17483,205,1,0,3
17484,94,1,0,3
17485,17484,4,5.44022,3
17486,137,1,0,3
17487,11,1,0,3
17488,156,1,0,3
17489,358,2,0,3
17490,638,2,0,3
17491,205,1,0,3
17492,13,1,0,3
17493,29,1,0,3
17494,35,1,0,3
17495,16,1,0,3
17496,119,1,0,3
17497,12408,2,0,3
17498,15,1,0,3
17499,57,1,0,3
17500,98,1,0,3
17501,128,1,0,3
17502,38,1,0,3
17503,18,1,0,3
17504,310,1,0,3
17505,156,1,0,3
17506,80,1,0,3
17507,60,1,0,3
17508,76,1,0,3
17509,38,1,0,3
17510,326,1,0,3
17511,17510,6,8.57622,3
17512,528,2,0,3
17513,3,1,0,3
17514,94,1,0,3
17515,53,1,0,3
17516,73,1,0,3
17517,59,1,0,3
17518,128,1,0,3
17519,114,1,0,3
17520,117,1,0,3
17521,52,1,0,3
17522,14689,3,0,3
17523,119,1,0,3
17524,115,1,0,3
17525,117,1,0,3
17526,15,1,0,3
17527,14629,10,0,3
17528,56,1,0,3
17529,40,1,0,3
17530,18,1,0,3
17531,74,1,0,3
17532,93,1,0,3
17533,17532,6,13.5684,3
17534,59,1,0,3
17535,396,1,0,3
17536,117,1,0,3
17537,0,1,0,3
17538,8,1,0,3
17539,52,1,0,3
17540,14059,4,0,3
17541,48,1,0,3
17542,5,1,0,3
17543,51,1,0,3
17544,93,1,0,3
17545,40,1,0,3
17546,2146,2,0,3
17547,65,1,0,3
17548,18,1,0,3
17549,50,1,0,3
17550,69,1,0,3
17551,3,1,0,3
17552,17551,34,24.4487,3
17553,65,1,0,3
17554,48,1,0,3
17555,9,1,0,3
17556,213,1,0,3
17557,326,1,0,3
17558,179,1,0,3
17559,59,1,0,3
17560,8027,2,0,3
17561,8,1,0,3
17562,115,1,0,3
17563,13,1,0,3
17564,326,1,0,3
17565,40,1,0,3
17566,115,1,0,3
17567,17566,9,28.0966,3
17568,59,1,0,3
17569,326,1,0,3
17570,93,1,0,3
17571,11,1,0,3
17572,3,1,0,3
17573,13,1,0,3
17574,392,2,0,3
17575,11,1,0,3
17576,0,1,0,3
17577,119,1,0,3
17578,396,1,0,3
17579,5,1,0,3
17580,5,1,0,3
17581,84,1,0,3
17582,15,1,0,3
17583,84,1,0,3
17584,115,1,0,3
17585,74,1,0,3
17586,94,1,0,3
17587,13,1,0,3
17588,52,1,0,3
17589,57,1,0,3
17590,14826,2,0,3
17591,8,1,0,3
17592,98,1,0,3
17593,8,1,0,3
17594,38,1,0,3
17595,23,1,0,3
17596,41,1,0,3
17597,48,1,0,3
17598,94,1,0,3
17599,73,1,0,3
17600,117,1,0,3
17601,179,1,0,3
17602,40,1,0,3
17603,41,1,0,3
17604,29,1,0,3
17605,1508,2,0,3
17606,38,1,0,3
17607,94,1,0,3
17609,179,1,0,3
