time,seq,class,rtt,hops
18509,87,1,0,3
18510,42,1,0,3
18511,179,1,0,3
18512,164,1,0,3
18513,87,1,0,3
18514,21,1,0,3
18515,42,1,0,3
18516,92,1,0,3
18517,59,1,0,3
18518,164,1,0,3
18519,6,1,0,3
18520,2,1,0,3
18521,54,1,0,3
18522,10,1,0,3
18523,134,1,0,3
18524,18,1,0,3
18525,18,1,0,3
18526,35,1,0,3
18527,46,1,0,3
18528,10,1,0,3
18529,41,1,0,3
18530,159,1,0,3
18531,50,1,0,3
18532,70,1,0,3
18533,21,1,0,3
18534,190,1,0,3
18535,22,1,0,3
18536,16,1,0,3
18537,404,1,0,3
18538,16,1,0,3
18539,14185,2,0,3
18540,404,1,0,3
18541,70,1,0,3
18542,118,1,0,3
18543,59,1,0,3
18544,99,1,0,3
18545,3,1,0,3
18546,134,1,0,3
18547,404,1,0,3
18548,7,1,0,3
18549,37,1,0,3
18550,2,1,0,3
18551,4,1,0,3
18552,21,1,0,3
18553,59,1,0,3
18554,70,1,0,3
18555,63,1,0,3
18556,35,1,0,3
18557,277,2,0,3
18558,16196,6,0,3
18559,134,1,0,3
18560,11,1,0,3
18561,50,1,0,3
18562,85,1,0,3
18563,16,1,0,3
18564,77,1,0,3
18565,16,1,0,3
18566,52,1,0,3
18567,56,1,0,3
18568,14062,4,0,3
18569,56,1,0,3
18570,22,1,0,3
18571,42,1,0,3
18572,404,1,0,3
18573,10,1,0,3
18574,164,1,0,3
18575,87,1,0,3
18576,20,1,0,3
18577,71,1,0,3
18578,41,1,0,3
18579,164,1,0,3
18580,24,1,0,3
18581,41,1,0,3
18582,59,1,0,3
18583,18582,11,21.7607,3
18584,37,1,0,3
18585,164,1,0,3
18586,18585,6,8.00022,3
18587,24,1,0,3
18588,46,1,0,3
18589,23,1,0,3
18590,85,1,0,3
18591,164,1,0,3
18592,18591,9,19.2007,3
18593,7,1,0,3
18594,18593,2,19.2007,3
18595,52,1,0,3
18596,56,1,0,3
18597,114,1,0,3
18598,18597,5,7.68022,3
18599,38,1,0,3
18600,70,1,0,3
18601,13,1,0,3
18602,190,1,0,3
18603,404,1,0,3
18604,66,1,0,3
18605,71,1,0,3
18606,10115,2,0,3
18607,18,1,0,3
18608,59,1,0,3
18609,93,1,0,3
18610,54,1,0,3
18611,85,1,0,3
18612,18,1,0,3
18613,1393,2,0,3
18614,92,1,0,3
18615,22,1,0,3
18616,35,1,0,3
18617,114,1,0,3
18618,18,1,0,3
18619,14168,2,0,3
18620,41,1,0,3
18621,164,1,0,3
18622,63,1,0,3
18623,3,1,0,3
18624,10,1,0,3
18625,2,1,0,3
18626,195,1,0,3
18627,56,1,0,3
18628,21,1,0,3
18629,60,1,0,3
18630,54,1,0,3
18631,99,1,0,3
18632,2,1,0,3
18633,11515,2,0,3
18634,21,1,0,3
18635,93,1,0,3
18636,16,1,0,3
18637,131,1,0,3
18638,93,1,0,3
18639,37,1,0,3
18640,18639,6,8.32022,3
18641,6,1,0,3
18642,62,1,0,3
18643,118,1,0,3
18644,118,1,0,3
18645,38,1,0,3
18646,4,1,0,3
18647,62,1,0,3
18648,63,1,0,3
18649,126,1,0,3
18650,9988,4,0,3
18651,63,1,0,3
18652,10,1,0,3
18653,33,1,0,3
18654,140,1,0,3
18655,66,1,0,3
18656,179,1,0,3
18657,87,1,0,3
18658,41,1,0,3
18659,10218,4,0,3
18660,140,1,0,3
18661,17595,3,0,3
18662,126,1,0,3
18663,63,1,0,3
18664,60,1,0,3
18665,56,1,0,3
18667,22,1,0,3
18668,18665,28,-1,-1
18668,16717,2,0,3
18669,118,1,0,3
18670,17501,4,0,3
18671,33,1,0,3
18672,37,1,0,3
18673,195,1,0,3
18674,18673,9,6.40022,3
18675,15851,2,0,3
18676,258,1,0,3
18677,110,1,0,3
18678,110,1,0,3
18679,179,1,0,3
18680,43,1,0,3
18681,93,1,0,3
18682,22,1,0,3
18683,7,1,0,3
18684,43,1,0,3
18685,60,1,0,3
18686,21,1,0,3
18687,9,1,0,3
18688,134,1,0,3
18689,50,1,0,3
18690,404,1,0,3
18691,16,1,0,3
18692,93,1,0,3
18693,9,1,0,3
18694,19,1,0,3
18695,52,1,0,3
18696,131,1,0,3
18697,179,1,0,3
18698,275,1,0,3
18699,110,1,0,3
18700,60,1,0,3
18701,52,1,0,3
18702,85,1,0,3
18703,110,1,0,3
18704,126,1,0,3
18705,66,1,0,3
18706,21,1,0,3
18707,134,1,0,3
18708,16,1,0,3
18709,41,1,0,3
18710,22,1,0,3
18711,11,1,0,3
18712,6,1,0,3
18713,11644,3,0,3
18714,18,1,0,3
18715,35,1,0,3
18716,37,1,0,3
18717,271,2,0,3
18718,85,1,0,3
18719,2,1,0,3
18720,33,1,0,3
18721,23,1,0,3
18722,159,1,0,3
18723,87,1,0,3
18724,164,1,0,3
18725,16,1,0,3
18726,60,1,0,3
18727,52,1,0,3
18729,3,1,0,3
18730,18727,26,-1,-1
18731,92,1,0,3
18732,18729,13,-1,-1
18732,37,1,0,3
18733,9,1,0,3
18734,2,1,0,3
18735,6,1,0,3
18736,50,1,0,3
18737,114,1,0,3
18738,77,1,0,3
18739,18738,3,27.0086,3
18740,18739,5,6.40022,3
18741,114,1,0,3
18742,195,1,0,3
18743,3,1,0,3
18744,179,1,0,3
18745,98,1,0,3
18746,41,1,0,3
18747,46,1,0,3
18748,16,1,0,3
18749,62,1,0,3
18750,6,1,0,3
18751,60,1,0,3
18752,179,1,0,3
18753,70,1,0,3
18754,114,1,0,3
18755,15814,3,0,3
18756,275,1,0,3
18757,59,1,0,3
18758,10115,2,0,3
18759,190,1,0,3
18760,42,1,0,3
18761,62,1,0,3
18762,54,1,0,3
18763,275,1,0,3
18764,60,1,0,3
18765,42,1,0,3
18766,114,1,0,3
18767,6,1,0,3
18768,16,1,0,3
18769,195,1,0,3
18770,404,1,0,3
18771,60,1,0,3
18772,6,1,0,3
18773,98,1,0,3
18774,52,1,0,3
18775,46,1,0,3
18776,24,1,0,3
18777,52,1,0,3
18778,18,1,0,3
18779,23,1,0,3
18780,7,1,0,3
18781,275,1,0,3
18782,18781,6,22.8487,3
18783,92,1,0,3
18784,87,1,0,3
18785,10,1,0,3
18786,114,1,0,3
18787,56,1,0,3
18788,2,1,0,3
18789,18,1,0,3
18790,22,1,0,3
18791,33,1,0,3
18792,3310,2,0,3
18793,190,1,0,3
18794,41,1,0,3
18795,144,1,0,3
18796,20,1,0,3
18797,144,1,0,3
18798,2,1,0,3
18799,38,1,0,3
18800,37,1,0,3
18801,99,1,0,3
18802,144,1,0,3
18803,21,1,0,3
18804,21,1,0,3
18805,24,1,0,3
18806,99,1,0,3
18807,118,1,0,3
18808,63,1,0,3
18809,140,1,0,3
18810,60,1,0,3
18811,98,1,0,3
18812,50,1,0,3
18813,126,1,0,3
18814,22,1,0,3
18815,23,1,0,3
18816,52,1,0,3
18817,2,1,0,3
18818,7,1,0,3
18819,404,1,0,3
18820,52,1,0,3
18821,37,1,0,3
18822,98,1,0,3
18823,134,1,0,3
18824,37,1,0,3
18825,4,1,0,3
18826,21,1,0,3
18827,9,1,0,3
18828,64,1,0,3
18829,179,1,0,3
18830,114,1,0,3
18831,21,1,0,3
18832,6200,2,0,3
18833,4,1,0,3
18834,23,1,0,3
18835,60,1,0,3
18836,10,1,0,3
18837,159,1,0,3
18838,37,1,0,3
18839,60,1,0,3
18840,190,1,0,3
18841,54,1,0,3
18842,1155,2,0,3
18843,131,1,0,3
18844,114,1,0,3
18845,92,1,0,3
18846,35,1,0,3
18847,66,1,0,3
18848,275,1,0,3
18849,258,1,0,3
18850,24,1,0,3
18851,118,1,0,3
18852,18851,13,30.2086,3
18853,64,1,0,3
18854,71,1,0,3
18855,16,1,0,3
18856,21,1,0,3
18857,18,1,0,3
18858,13,1,0,3
18859,24,1,0,3
18860,16924,4,0,3
18861,131,1,0,3
18862,63,1,0,3
18863,144,1,0,3
18864,159,1,0,3
18865,24,1,0,3
18866,7,1,0,3
18867,99,1,0,3
18868,140,1,0,3
18869,18868,5,13.8882,3
18870,18869,26,27.3287,3
18871,3,1,0,3
18872,13,1,0,3
18873,18,1,0,3
18874,46,1,0,3
18875,179,1,0,3
18876,52,1,0,3
18877,16109,6,0,3
18878,164,1,0,3
18879,77,1,0,3
18880,114,1,0,3
18881,60,1,0,3
18882,10,1,0,3
18883,62,1,0,3
18884,42,1,0,3
18885,52,1,0,3
18886,14278,2,0,3
18887,190,1,0,3
18888,144,1,0,3
18889,85,1,0,3
18890,18,1,0,3
18891,41,1,0,3
18892,140,1,0,3
18893,41,1,0,3
18894,66,1,0,3
18895,159,1,0,3
18896,18895,3,9.72822,3
18897,37,1,0,3
18899,110,1,0,3
18900,18897,8,-1,-1
18900,18899,2,19.8406,3
18901,54,1,0,3
18902,23,1,0,3
18903,126,1,0,3
18904,18,1,0,3
18905,159,1,0,3
18907,59,1,0,3
18908,18905,8,-1,-1
18908,9,1,0,3
18909,9,1,0,3
18910,404,1,0,3
18911,98,1,0,3
18912,62,1,0,3
18913,404,1,0,3
18914,4,1,0,3
18915,23,1,0,3
18916,12423,3,0,3
18917,2,1,0,3
18918,131,1,0,3
18919,275,1,0,3
18920,3,1,0,3
18921,190,1,0,3
18922,38,1,0,3
18923,92,1,0,3
18924,98,1,0,3
18925,1245,2,0,3
18926,110,1,0,3
18927,18926,4,23.1686,3
18928,33,1,0,3
18929,64,1,0,3
18930,134,1,0,3
18931,13,1,0,3
18932,35,1,0,3
18933,22,1,0,3
18934,258,1,0,3
18935,18934,2,19.9686,3
18936,60,1,0,3
18937,1004,2,0,3
18938,258,1,0,3
18939,114,1,0,3
18940,10980,3,0,3
18941,18940,4,24.1287,3
18942,19,1,0,3
18943,18,1,0,3
18944,190,1,0,3
18945,190,1,0,3
18946,22,1,0,3
18947,13,1,0,3
18948,50,1,0,3
18949,114,1,0,3
18950,23,1,0,3
18951,19,1,0,3
18952,179,1,0,3
18953,118,1,0,3
18954,19,1,0,3
18955,18954,43,30.0166,3
18956,50,1,0,3
18957,85,1,0,3
18958,59,1,0,3
18959,35,1,0,3
18960,66,1,0,3
18961,164,1,0,3
18962,42,1,0,3
18963,20,1,0,3
18964,63,1,0,3
18965,60,1,0,3
18966,1245,2,0,3
18967,70,1,0,3
18968,23,1,0,3
18969,62,1,0,3
18970,22,1,0,3
18971,50,1,0,3
18972,52,1,0,3
18973,126,1,0,3
18974,77,1,0,3
18975,33,1,0,3
18976,56,1,0,3
18977,134,1,0,3
18978,52,1,0,3
18979,62,1,0,3
18980,4,1,0,3
18981,404,1,0,3
18982,42,1,0,3
18983,22,1,0,3
18984,87,1,0,3
18985,52,1,0,3
18986,118,1,0,3
18987,99,1,0,3
18988,16,1,0,3
18989,19,1,0,3
18990,52,1,0,3
18991,52,1,0,3
18992,179,1,0,3
18993,21,1,0,3
18994,164,1,0,3
18995,60,1,0,3
18996,93,1,0,3
18997,52,1,0,3
18998,13,1,0,3
18999,46,1,0,3
19000,131,1,0,3
19001,3,1,0,3
19002,179,1,0,3
19003,19,1,0,3
19004,93,1,0,3
19005,50,1,0,3
19006,1218,2,0,3
19007,98,1,0,3
19008,87,1,0,3
19009,54,1,0,3
19010,140,1,0,3
19011,2,1,0,3
19012,62,1,0,3
19013,11,1,0,3
19014,7,1,0,3
19015,85,1,0,3
19016,93,1,0,3
19017,2,1,0,3
19018,19017,9,19.9687,3
19019,18,1,0,3
19020,98,1,0,3
19021,190,1,0,3
19022,179,1,0,3
19023,77,1,0,3
19024,6200,2,0,3
19025,60,1,0,3
19026,11,1,0,3
19027,38,1,0,3
19028,126,1,0,3
19029,16,1,0,3
19030,59,1,0,3
19031,159,1,0,3
19032,42,1,0,3
19033,14278,2,0,3
19034,2,1,0,3
19035,114,1,0,3
19036,77,1,0,3
19037,126,1,0,3
19038,144,1,0,3
19039,64,1,0,3
19040,50,1,0,3
19041,25,2,0,3
19042,110,1,0,3
19043,13,1,0,3
19044,2664,2,0,3
19045,159,1,0,3
19046,4,1,0,3
19047,131,1,0,3
19048,42,1,0,3
19049,16,1,0,3
19050,126,1,0,3
19051,77,1,0,3
19052,20,1,0,3
19053,42,1,0,3
19054,56,1,0,3
19055,38,1,0,3
19056,43,1,0,3
19057,13,1,0,3
19058,11,1,0,3
19059,37,1,0,3
19060,190,1,0,3
19061,37,1,0,3
19062,16,1,0,3
19063,4,1,0,3
19064,110,1,0,3
19065,11,1,0,3
19066,16,1,0,3
19067,87,1,0,3
19068,2365,2,0,3
19069,41,1,0,3
19070,59,1,0,3
19071,10897,4,0,3
19072,131,1,0,3
19073,114,1,0,3
19074,114,1,0,3
19075,70,1,0,3
19076,20,1,0,3
19077,179,1,0,3
19078,60,1,0,3
19079,66,1,0,3
19080,23,1,0,3
19081,62,1,0,3
19082,23,1,0,3
19083,131,1,0,3
19084,62,1,0,3
19085,179,1,0,3
19086,20,1,0,3
19087,43,1,0,3
19088,195,1,0,3
19089,21,1,0,3
19090,12301,2,0,3
19091,33,1,0,3
19092,99,1,0,3
19093,4,1,0,3
19094,77,1,0,3
19095,37,1,0,3
19096,1004,2,0,3
19097,16870,4,0,3
19098,404,1,0,3
19099,56,1,0,3
19100,38,1,0,3
19101,56,1,0,3
19102,33,1,0,3
19103,33,1,0,3
19104,22,1,0,3
19105,126,1,0,3
19106,62,1,0,3
19107,19106,3,33.2166,3
19108,21,1,0,3
19109,43,1,0,3
19110,19109,10,26.6886,3
19111,11847,3,0,3
19112,126,1,0,3
19113,19,1,0,3
19114,35,1,0,3
19115,195,1,0,3
19116,1825,2,0,3
19117,22,1,0,3
19118,64,1,0,3
19119,54,1,0,3
19120,37,1,0,3
19121,20,1,0,3
19122,3,1,0,3
19123,13,1,0,3
19124,6,1,0,3
19125,19124,31,7.48822,3
19126,118,1,0,3
19127,54,1,0,3
19128,46,1,0,3
19129,16717,2,0,3
19130,195,1,0,3
19131,10,1,0,3
19132,64,1,0,3
19133,114,1,0,3
19134,37,1,0,3
19135,126,1,0,3
19136,71,1,0,3
19137,18,1,0,3
19138,98,1,0,3
19139,16,1,0,3
19140,59,1,0,3
19141,9,1,0,3
19142,63,1,0,3
19143,33,1,0,3
19144,23,1,0,3
19145,144,1,0,3
19146,77,1,0,3
19147,131,1,0,3
19148,19,1,0,3
19149,110,1,0,3
19150,46,1,0,3
19151,131,1,0,3
19152,77,1,0,3
19153,19152,9,23.8086,3
19154,4,1,0,3
19155,118,1,0,3
19156,20,1,0,3
19157,35,1,0,3
19158,66,1,0,3
19159,50,1,0,3
19160,50,1,0,3
19161,62,1,0,3
19162,144,1,0,3
19163,60,1,0,3
19164,16,1,0,3
19165,38,1,0,3
19166,35,1,0,3
19167,64,1,0,3
19168,19167,13,18.5606,3
19169,134,1,0,3
19170,24,1,0,3
19171,4,1,0,3
19172,1878,3,0,3
19173,118,1,0,3
19174,54,1,0,3
19175,46,1,0,3
19176,98,1,0,3
19177,99,1,0,3
19178,62,1,0,3
19179,8679,3,0,3
19180,60,1,0,3
19181,404,1,0,3
19183,404,1,0,3
19184,19181,3,-1,-1
19184,179,1,0,3
19185,21,1,0,3
19186,19185,2,28.2887,3
19187,99,1,0,3
19188,7,1,0,3
19189,179,1,0,3
19190,2,1,0,3
19191,195,1,0,3
19192,99,1,0,3
19193,7,1,0,3
19194,144,1,0,3
19195,52,1,0,3
19196,18593,2,0,3
19197,179,1,0,3
19198,85,1,0,3
19199,19,1,0,3
19200,98,1,0,3
19201,118,1,0,3
19202,18,1,0,3
19203,71,1,0,3
19204,71,1,0,3
19205,35,1,0,3
19206,62,1,0,3
19207,118,1,0,3
19208,85,1,0,3
19209,41,1,0,3
19210,77,1,0,3
19211,404,1,0,3
19212,59,1,0,3
19213,41,1,0,3
19214,12389,2,0,3
19215,23,1,0,3
19216,22,1,0,3
19217,7,1,0,3
19218,19,1,0,3
19219,33,1,0,3
19220,258,1,0,3
19221,46,1,0,3
19222,18,1,0,3
19223,275,1,0,3
19224,6,1,0,3
19225,11,1,0,3
19226,11,1,0,3
19227,35,1,0,3
19228,11,1,0,3
19229,24,1,0,3
19230,42,1,0,3
19231,2,1,0,3
19232,6,1,0,3
19233,52,1,0,3
19234,18,1,0,3
19235,16,1,0,3
19236,1004,2,0,3
19237,13,1,0,3
19238,404,1,0,3
19239,24,1,0,3
19240,118,1,0,3
19241,18,1,0,3
19242,179,1,0,3
19243,275,1,0,3
19244,21,1,0,3
19245,258,1,0,3
19246,59,1,0,3
19247,258,1,0,3
19249,19,1,0,3
19250,19247,5,-1,-1
19250,21,1,0,3
19251,85,1,0,3
19252,847,2,0,3
19253,1759,2,0,3
19254,140,1,0,3
19255,18,1,0,3
19256,19255,5,10.3682,3
19257,6,1,0,3
19258,2106,2,0,3
19259,71,1,0,3
19260,19,1,0,3
19261,140,1,0,3
19262,6,1,0,3
19263,114,1,0,3
19264,87,1,0,3
19265,50,1,0,3
19266,126,1,0,3
19267,404,1,0,3
19268,70,1,0,3
19269,179,1,0,3
19270,64,1,0,3
19271,1004,2,0,3
19272,71,1,0,3
19273,2,1,0,3
19274,62,1,0,3
19275,60,1,0,3
19276,92,1,0,3
19277,144,1,0,3
19278,11,1,0,3
19279,275,1,0,3
19280,3,1,0,3
19281,6,1,0,3
19282,126,1,0,3
19283,33,1,0,3
19284,126,1,0,3
19285,37,1,0,3
19286,85,1,0,3
19287,35,1,0,3
19288,66,1,0,3
19289,164,1,0,3
19290,21,1,0,3
19291,7,1,0,3
19292,164,1,0,3
19293,71,1,0,3
19294,77,1,0,3
19295,9,1,0,3
19296,110,1,0,3
19297,13893,4,0,3
19298,60,1,0,3
19299,52,1,0,3
19300,43,1,0,3
19301,18,1,0,3
19302,21,1,0,3
19303,13,1,0,3
19304,114,1,0,3
19305,258,1,0,3
19306,62,1,0,3
19307,126,1,0,3
19308,60,1,0,3
19309,16,1,0,3
19310,13893,4,0,3
19311,6,1,0,3
19312,4,1,0,3
19313,140,1,0,3
19314,1820,2,0,3
19315,16,1,0,3
19316,144,1,0,3
19317,23,1,0,3
19318,6,1,0,3
19319,70,1,0,3
19320,258,1,0,3
19321,38,1,0,3
19322,140,1,0,3
19323,20,1,0,3
19324,118,1,0,3
19325,63,1,0,3
19326,56,1,0,3
19327,33,1,0,3
19328,131,1,0,3
19329,404,1,0,3
19330,2307,3,0,3
19331,7,1,0,3
19332,6,1,0,3
19333,195,1,0,3
19334,60,1,0,3
19335,134,1,0,3
19336,98,1,0,3
19337,59,1,0,3
19338,11,1,0,3
19339,15851,2,0,3
19340,77,1,0,3
19341,10,1,0,3
19342,16,1,0,3
19343,92,1,0,3
19344,7,1,0,3
19345,404,1,0,3
19346,134,1,0,3
19347,446,2,0,3
19348,87,1,0,3
19349,131,1,0,3
19350,52,1,0,3
19352,114,1,0,3
19353,19350,3,-1,-1
19353,16,1,0,3
19354,9,1,0,3
19355,38,1,0,3
19356,164,1,0,3
19357,126,1,0,3
19358,404,1,0,3
19359,11,1,0,3
19360,195,1,0,3
19361,195,1,0,3
19362,13953,2,0,3
19363,18739,5,0,3
19364,190,1,0,3
19365,14851,3,0,3
19366,54,1,0,3
19367,110,1,0,3
19368,7,1,0,3
19369,85,1,0,3
19370,54,1,0,3
19371,71,1,0,3
19372,9,1,0,3
19373,24,1,0,3
19374,35,1,0,3
19375,19,1,0,3
19376,2287,2,0,3
19377,93,1,0,3
19378,87,1,0,3
19379,71,1,0,3
19380,92,1,0,3
19381,277,2,0,3
19382,195,1,0,3
19383,54,1,0,3
19384,10,1,0,3
19385,77,1,0,3
19386,7,1,0,3
19387,87,1,0,3
19388,446,2,0,3
19389,275,1,0,3
19390,16,1,0,3
19391,24,1,0,3
19392,16250,5,0,3
19393,41,1,0,3
19394,14460,3,0,3
19395,190,1,0,3
19396,77,1,0,3
19397,13,1,0,3
19398,43,1,0,3
19399,7,1,0,3
19400,7,1,0,3
19401,19,1,0,3
19402,1820,2,0,3
19403,110,1,0,3
19404,42,1,0,3
19405,10,1,0,3
19406,77,1,0,3
19407,24,1,0,3
19408,11,1,0,3
19409,131,1,0,3
19410,6,1,0,3
19411,56,1,0,3
19412,114,1,0,3
19413,9,1,0,3
19414,85,1,0,3
19415,77,1,0,3
19416,258,1,0,3
19417,190,1,0,3
19418,2,1,0,3
19419,18,1,0,3
19420,15052,3,0,3
19421,110,1,0,3
19422,77,1,0,3
19423,85,1,0,3
19424,24,1,0,3
19425,159,1,0,3
19426,131,1,0,3
19427,41,1,0,3
19428,93,1,0,3
19429,15607,3,0,3
19430,13,1,0,3
19431,190,1,0,3
19432,10517,2,0,3
19433,93,1,0,3
19434,41,1,0,3
19435,1825,2,0,3
19436,37,1,0,3
19437,22,1,0,3
19438,13,1,0,3
19439,190,1,0,3
19440,195,1,0,3
19441,110,1,0,3
19442,13636,4,0,3
19443,42,1,0,3
19444,23,1,0,3
19445,7,1,0,3
19446,23,1,0,3
19447,9,1,0,3
19448,144,1,0,3
19449,9,1,0,3
19450,64,1,0,3
19451,144,1,0,3
19452,275,1,0,3
19453,6,1,0,3
19454,77,1,0,3
19455,64,1,0,3
19456,15607,3,0,3
19457,64,1,0,3
19458,19457,13,18.8806,3
19459,41,1,0,3
19460,20,1,0,3
19461,77,1,0,3
19462,22,1,0,3
19463,404,1,0,3
19464,275,1,0,3
19465,3,1,0,3
19466,93,1,0,3
19467,98,1,0,3
19468,2,1,0,3
19469,70,1,0,3
19470,64,1,0,3
19471,190,1,0,3
19472,66,1,0,3
19473,110,1,0,3
19474,42,1,0,3
19475,92,1,0,3
19476,10,1,0,3
19477,60,1,0,3
19478,50,1,0,3
19479,93,1,0,3
19480,41,1,0,3
19481,41,1,0,3
19482,110,1,0,3
19483,93,1,0,3
19484,4,1,0,3
19485,56,1,0,3
19486,60,1,0,3
19487,114,1,0,3
19488,77,1,0,3
19489,46,1,0,3
19490,46,1,0,3
19491,60,1,0,3
19492,10,1,0,3
19493,71,1,0,3
19494,159,1,0,3
19495,16,1,0,3
19496,33,1,0,3
19497,2,1,0,3
19498,16888,4,0,3
19499,13,1,0,3
19500,46,1,0,3
19501,190,1,0,3
19502,50,1,0,3
19503,159,1,0,3
19504,3,1,0,3
19505,126,1,0,3
19506,43,1,0,3
19507,62,1,0,3
19508,16366,3,0,3
19509,19508,4,7.36022,3
19510,277,2,0,3
19511,14727,4,0,3
19512,42,1,0,3
19513,98,1,0,3
19514,6,1,0,3
19515,62,1,0,3
19516,35,1,0,3
19517,3,1,0,3
19518,7,1,0,3
19519,93,1,0,3
19520,4,1,0,3
19521,126,1,0,3
19522,24,1,0,3
19523,85,1,0,3
19524,99,1,0,3
19525,19524,12,6.72022,3
19526,9,1,0,3
19527,446,2,0,3
19528,10,1,0,3
19529,50,1,0,3
19530,50,1,0,3
19531,37,1,0,3
19532,60,1,0,3
19533,1878,3,0,3
19534,71,1,0,3
19535,37,1,0,3
19536,18,1,0,3
19537,62,1,0,3
19538,59,1,0,3
19539,258,1,0,3
19540,50,1,0,3
19541,16,1,0,3
19542,118,1,0,3
19543,14460,3,0,3
19544,1218,2,0,3
19545,7,1,0,3
19546,404,1,0,3
19547,63,1,0,3
19548,43,1,0,3
19550,19549,3,6.40022,3
19551,19548,25,-1,-1
19551,19,1,0,3
19552,2,1,0,3
19553,110,1,0,3
19554,60,1,0,3
19555,59,1,0,3
19556,71,1,0,3
19557,19556,11,21.7606,3
19558,33,1,0,3
19559,23,1,0,3
19560,19559,5,21.5687,3
19561,23,1,0,3
19562,20,1,0,3
19563,37,1,0,3
19564,118,1,0,3
19565,195,1,0,3
19566,140,1,0,3
19567,16196,6,0,3
19568,21,1,0,3
19569,9,1,0,3
19570,59,1,0,3
19571,110,1,0,3
19572,18505,3,0,3
19573,19572,11,18.8806,3
19574,6,1,0,3
19575,10,1,0,3
19576,23,1,0,3
19577,56,1,0,3
19578,179,1,0,3
19579,7,1,0,3
19580,92,1,0,3
19581,70,1,0,3
19582,77,1,0,3
19583,126,1,0,3
19584,64,1,0,3
19585,41,1,0,3
19586,11,1,0,3
19587,98,1,0,3
19588,52,1,0,3
19589,33,1,0,3
19590,43,1,0,3
19591,16,1,0,3
19592,24,1,0,3
19593,18,1,0,3
19594,12226,3,0,3
19595,98,1,0,3
19596,144,1,0,3
19597,87,1,0,3
19598,195,1,0,3
19599,42,1,0,3
19600,114,1,0,3
19601,71,1,0,3
19602,134,1,0,3
19603,66,1,0,3
19604,63,1,0,3
19605,16,1,0,3
19606,50,1,0,3
19607,37,1,0,3
19608,33,1,0,3
19609,258,1,0,3
19610,54,1,0,3
19611,18,1,0,3
19612,126,1,0,3
19613,87,1,0,3
19614,60,1,0,3
19615,62,1,0,3
19616,66,1,0,3
19617,87,1,0,3
19618,118,1,0,3
19619,63,1,0,3
19620,3649,2,0,3
19621,92,1,0,3
19622,258,1,0,3
19623,126,1,0,3
19624,21,1,0,3
19625,4,1,0,3
19626,70,1,0,3
19627,7,1,0,3
19628,93,1,0,3
19629,17400,2,0,3
19630,2365,2,0,3
19631,126,1,0,3
19632,1245,2,0,3
19633,16,1,0,3
19634,98,1,0,3
19635,93,1,0,3
19636,19635,7,19.8406,3
19637,64,1,0,3
19638,10115,2,0,3
19639,19,1,0,3
19640,140,1,0,3
19641,37,1,0,3
19642,41,1,0,3
19643,19,1,0,3
19644,144,1,0,3
19645,43,1,0,3
19646,11,1,0,3
19647,110,1,0,3
19649,275,1,0,3
19650,19647,4,-1,-1
19650,21,1,0,3
19651,11,1,0,3
19652,20,1,0,3
19653,114,1,0,3
19654,41,1,0,3
19655,33,1,0,3
19656,11,1,0,3
19657,11,1,0,3
19658,35,1,0,3
19659,77,1,0,3
19660,190,1,0,3
19661,92,1,0,3
19662,42,1,0,3
19663,114,1,0,3
19664,93,1,0,3
19665,20,1,0,3
19666,19665,11,22.0806,3
19667,93,1,0,3
19668,66,1,0,3
19669,37,1,0,3
19670,144,1,0,3
19671,18,1,0,3
19672,19671,7,21.4407,3
19673,46,1,0,3
19674,42,1,0,3
19675,134,1,0,3
19676,10,1,0,3
19677,159,1,0,3
19678,12389,2,0,3
19679,19,1,0,3
19680,33,1,0,3
19681,62,1,0,3
19682,99,1,0,3
19683,16,1,0,3
19684,41,1,0,3
19685,77,1,0,3
19686,159,1,0,3
19687,140,1,0,3
19688,164,1,0,3
19689,62,1,0,3
19690,11515,2,0,3
19691,35,1,0,3
19692,19691,2,20.1606,3
19693,110,1,0,3
19694,140,1,0,3
19695,195,1,0,3
19696,56,1,0,3
19697,85,1,0,3
19698,110,1,0,3
19699,18,1,0,3
19700,46,1,0,3
19701,19700,5,5.76022,3
19702,7,1,0,3
19703,114,1,0,3
19704,275,1,0,3
19705,46,1,0,3
19706,70,1,0,3
19707,144,1,0,3
19708,54,1,0,3
19709,16,1,0,3
19710,63,1,0,3
19711,11,1,0,3
19712,18597,5,0,3
19713,41,1,0,3
19714,64,1,0,3
19715,54,1,0,3
19716,140,1,0,3
19717,144,1,0,3
19718,19717,4,17.7287,3
19719,19,1,0,3
19720,46,1,0,3
19721,59,1,0,3
19722,37,1,0,3
19723,50,1,0,3
19724,131,1,0,3
19725,54,1,0,3
19726,56,1,0,3
19727,70,1,0,3
19728,140,1,0,3
19729,7,1,0,3
19730,9,1,0,3
19731,131,1,0,3
19732,3,1,0,3
19733,23,1,0,3
19734,52,1,0,3
19735,60,1,0,3
19736,14460,3,0,3
19737,140,1,0,3
19738,179,1,0,3
19739,134,1,0,3
19740,52,1,0,3
19741,258,1,0,3
19742,99,1,0,3
19743,37,1,0,3
19744,19743,3,10.6882,3
19745,7052,4,0,3
19746,164,1,0,3
19747,22,1,0,3
19748,21,1,0,3
19749,118,1,0,3
19750,179,1,0,3
19751,134,1,0,3
19752,87,1,0,3
19753,13,1,0,3
19754,20,1,0,3
