Experiment,Measurement,Replication,Module,Name,Value
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.forwarding,numIntFwd,0
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.forwarding,numIntCanceled,0
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.forwarding,numIntDuplicated,2
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.forwarding,numDataReceived,0
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.forwarding,numDataFwd,0
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.forwarding,numDataCanceled,0
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.forwarding,numDataUnsolicited,0
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.pit,added,21934
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.pit,removed,21933
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.pit,matched,1030
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.pit,missed,17963
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.pit,timeout,20905
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.pit,size:count,18993
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.pit,size:mean,1.438003475
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.pit,size:stddev,0.537516731
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.pit,size:sum,27312
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.pit,size:sqrsum,44762
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.pit,size:min,1
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.pit,size:max,4
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.fib,added,1
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.fib,removed,0
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.fib,matched,21934
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.fib,missed,0
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.fib,expired,0
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.cs,added,0
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.cs,removed,0
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.cs,hit,0
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.cs,miss,21936
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.cs,stale,0
BF-ND,300,1,NdnBinaryTree.p1211.wlan[0].mac,nbTxFrames,1028
BF-ND,300,1,NdnBinaryTree.p1211.wlan[0].mac,nbRxFrames,25268
BF-ND,300,1,NdnBinaryTree.p1211.wlan[0].mac,nbDroppedFrames,0
BF-ND,300,1,NdnBinaryTree.p1211.wlan[0].mac,nbMissedAcks,0
BF-ND,300,1,NdnBinaryTree.p1211.wlan[0].mac,nbRecvdAcks,0
BF-ND,300,1,NdnBinaryTree.p1211.wlan[0].mac,nbTxAcks,0
BF-ND,300,1,NdnBinaryTree.p1211.wlan[0].mac,nbDuplicates,0
BF-ND,300,1,NdnBinaryTree.p1211.wlan[0].mac,meanBackoff,0.0010966537
BF-ND,300,1,NdnBinaryTree.p1211.wlan[0].mac,nbBackoffs,1028
BF-ND,300,1,NdnBinaryTree.p1211.wlan[0].mac,backoffDurations,1.12736
BF-ND,300,1,NdnBinaryTree.p1211.producer[0],IntRvcd,21934
BF-ND,300,1,NdnBinaryTree.p1211.producer[0],DataSent,1028
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.forwarding,numIntRcvd,22206
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.forwarding,numIntFwd,0
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.forwarding,numIntCanceled,0
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.forwarding,numIntDuplicated,1
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.forwarding,numDataReceived,0
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.forwarding,numDataFwd,0
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.forwarding,numDataCanceled,0
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.forwarding,numDataUnsolicited,0
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.pit,added,22205
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.pit,removed,22203
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.pit,matched,887
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.pit,missed,18433
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.pit,timeout,21317
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.pit,size:count,19320
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.pit,size:mean,1.4448757764
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.pit,size:stddev,0.537495804
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.pit,size:sum,27915
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.pit,size:sqrsum,45915
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.pit,size:min,1
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.pit,size:max,4
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.fib,added,1
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.fib,removed,0
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.fib,matched,22205
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.fib,missed,0
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.fib,expired,0
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.cs,added,0
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.cs,removed,0
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.cs,hit,0
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.cs,miss,22206
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.cs,stale,0
BF-ND,300,1,NdnBinaryTree.p1212.wlan[0].mac,nbTxFrames,886
BF-ND,300,1,NdnBinaryTree.p1212.wlan[0].mac,nbRxFrames,24837
BF-ND,300,1,NdnBinaryTree.p1212.wlan[0].mac,nbDroppedFrames,0
BF-ND,300,1,NdnBinaryTree.p1212.wlan[0].mac,nbMissedAcks,0
BF-ND,300,1,NdnBinaryTree.p1212.wlan[0].mac,nbRecvdAcks,0
BF-ND,300,1,NdnBinaryTree.p1212.wlan[0].mac,nbTxAcks,0
BF-ND,300,1,NdnBinaryTree.p1212.wlan[0].mac,nbDuplicates,0
BF-ND,300,1,NdnBinaryTree.p1212.wlan[0].mac,meanBackoff,0.0011225282
BF-ND,300,1,NdnBinaryTree.p1212.wlan[0].mac,nbBackoffs,886
BF-ND,300,1,NdnBinaryTree.p1212.wlan[0].mac,backoffDurations,0.99456
BF-ND,300,1,NdnBinaryTree.p1212.producer[0],IntRvcd,22205
BF-ND,300,1,NdnBinaryTree.p1212.producer[0],DataSent,886
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.forwarding,numIntRcvd,22191
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.forwarding,numIntFwd,0
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.forwarding,numIntCanceled,0
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.forwarding,numIntDuplicated,2
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.forwarding,numDataReceived,0
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.forwarding,numDataFwd,0
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.forwarding,numDataCanceled,0
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.forwarding,numDataUnsolicited,0
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.pit,added,22189
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.pit,removed,22188
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.pit,matched,901
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.pit,missed,18355
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.pit,timeout,21289
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.pit,size:count,19256
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.pit,size:mean,1.4452638139
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.pit,size:stddev,0.5357297743
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.pit,size:sum,27830
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.pit,size:sqrsum,45748
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.pit,size:min,1
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.pit,size:max,4
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.fib,added,1
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.fib,removed,0
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.fib,matched,22189
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.fib,missed,0
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.fib,expired,0
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.cs,added,0
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.cs,removed,0
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.cs,hit,0
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.cs,miss,22191
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.cs,stale,0
BF-ND,300,1,NdnBinaryTree.p1221.wlan[0].mac,nbTxFrames,899
BF-ND,300,1,NdnBinaryTree.p1221.wlan[0].mac,nbRxFrames,24562
BF-ND,300,1,NdnBinaryTree.p1221.wlan[0].mac,nbDroppedFrames,0
BF-ND,300,1,NdnBinaryTree.p1221.wlan[0].mac,nbMissedAcks,0
BF-ND,300,1,NdnBinaryTree.p1221.wlan[0].mac,nbRecvdAcks,0
BF-ND,300,1,NdnBinaryTree.p1221.wlan[0].mac,nbTxAcks,0
BF-ND,300,1,NdnBinaryTree.p1221.wlan[0].mac,nbDuplicates,0
BF-ND,300,1,NdnBinaryTree.p1221.wlan[0].mac,meanBackoff,0.0011461624
BF-ND,300,1,NdnBinaryTree.p1221.wlan[0].mac,nbBackoffs,899
BF-ND,300,1,NdnBinaryTree.p1221.wlan[0].mac,backoffDurations,1.0304
BF-ND,300,1,NdnBinaryTree.p1221.producer[0],IntRvcd,22189
BF-ND,300,1,NdnBinaryTree.p1221.producer[0],DataSent,899
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.forwarding,numIntRcvd,22191
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.forwarding,numIntFwd,0
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.forwarding,numIntCanceled,0
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.forwarding,numIntDuplicated,3
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.forwarding,numDataReceived,0
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.forwarding,numDataFwd,0
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.forwarding,numDataCanceled,0
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.forwarding,numDataUnsolicited,0
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.pit,added,22188
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.pit,removed,22187
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.pit,matched,873
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.pit,missed,18410
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.pit,timeout,21317
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.pit,size:count,19283
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.pit,size:mean,1.4430845823
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.pit,size:stddev,0.5362246162
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.pit,size:sum,27827
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.pit,size:sqrsum,45701
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.pit,size:min,1
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.pit,size:max,4
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.fib,added,1
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.fib,removed,0
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.fib,matched,22188
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.fib,missed,0
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.fib,expired,0
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.cs,added,0
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.cs,removed,0
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.cs,hit,0
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.cs,miss,22191
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.cs,stale,0
BF-ND,300,1,NdnBinaryTree.p1222.wlan[0].mac,nbTxFrames,870
BF-ND,300,1,NdnBinaryTree.p1222.wlan[0].mac,nbRxFrames,24591
BF-ND,300,1,NdnBinaryTree.p1222.wlan[0].mac,nbDroppedFrames,0
BF-ND,300,1,NdnBinaryTree.p1222.wlan[0].mac,nbMissedAcks,0
BF-ND,300,1,NdnBinaryTree.p1222.wlan[0].mac,nbRecvdAcks,0
BF-ND,300,1,NdnBinaryTree.p1222.wlan[0].mac,nbTxAcks,0
BF-ND,300,1,NdnBinaryTree.p1222.wlan[0].mac,nbDuplicates,0
BF-ND,300,1,NdnBinaryTree.p1222.wlan[0].mac,meanBackoff,0.0011369195
BF-ND,300,1,NdnBinaryTree.p1222.wlan[0].mac,nbBackoffs,870
BF-ND,300,1,NdnBinaryTree.p1222.wlan[0].mac,backoffDurations,0.98912
BF-ND,300,1,NdnBinaryTree.p1222.producer[0],IntRvcd,22188
BF-ND,300,1,NdnBinaryTree.p1222.producer[0],DataSent,870
BF-ND,300,2,NdnBinaryTree.radioMedium.propagation,Arrival computation count,3016216
BF-ND,300,2,NdnBinaryTree.radioMedium,transmission count,215444
BF-ND,300,2,NdnBinaryTree.radioMedium,radio frame send count,3016216
BF-ND,300,2,NdnBinaryTree.radioMedium,reception computation count,3016216
BF-ND,300,2,NdnBinaryTree.radioMedium,interference computation count,8796557
BF-ND,300,2,NdnBinaryTree.radioMedium,reception decision computation count,727328
BF-ND,300,2,NdnBinaryTree.radioMedium,listening decision computation count,5114875
BF-ND,300,2,NdnBinaryTree.radioMedium,reception cache hit,80.8173122298
BF-ND,300,2,NdnBinaryTree.radioMedium,interference cache hit,66.6666666667
BF-ND,300,2,NdnBinaryTree.radioMedium,noise cache hit,0
BF-ND,300,2,NdnBinaryTree.radioMedium,snir cache hit,50
BF-ND,300,2,NdnBinaryTree.radioMedium,reception decision cache hit,50
BF-ND,300,2,NdnBinaryTree.radioMedium,reception result cache hit,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.forwarding,numIntRcvd,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.forwarding,numIntFwd,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.forwarding,numIntCanceled,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.forwarding,numIntDuplicated,89
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.forwarding,numDataReceived,29825
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.forwarding,numDataFwd,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.forwarding,numDataCanceled,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.forwarding,numDataUnsolicited,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,added,35911
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,removed,35910
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,matched,29914
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,missed,11051
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,timeout,6085
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,size:count,40965
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,size:mean,1.2271207128
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,size:stddev,0.4489588278
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,size:sum,50269
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,size:sqrsum,69943
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,size:min,1
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,size:max,3
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.fib,added,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.fib,removed,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.fib,matched,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.fib,missed,35911
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.fib,expired,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.cs,added,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.cs,removed,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.cs,hit,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.cs,miss,36000
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.cs,stale,0
BF-ND,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,nbTxFrames,35910
BF-ND,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,nbRxFrames,68368
BF-ND,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,nbDroppedFrames,0
BF-ND,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,nbMissedAcks,0
BF-ND,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,nbRecvdAcks,0
BF-ND,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,nbTxAcks,0
BF-ND,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,nbDuplicates,0
BF-ND,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,meanBackoff,0.0011206282
BF-ND,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,nbBackoffs,35911
BF-ND,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,backoffDurations,40.24288
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],IntSent,36000
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],DataRcvd,29825
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],allRtt:count,29825
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],allRtt:mean,10.2996144174
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],allRtt:stddev,6.3614226934
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],allRtt:sum,307186
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],allRtt:sqrsum,4370806
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],allRtt:min,4
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],allRtt:max,40
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],lastRtt:count,29825
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],lastRtt:mean,10.2996144174
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],lastRtt:stddev,6.3614226934
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],lastRtt:sum,307186
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],lastRtt:sqrsum,4370806
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],lastRtt:min,4
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],lastRtt:max,40
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],reTx:count,29825
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],reTx:mean,0
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],reTx:stddev,0
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],reTx:sum,0
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],reTx:sqrsum,0
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],reTx:min,0
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],reTx:max,0
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],hopCount:count,29825
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],hopCount:mean,3
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],hopCount:stddev,0
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],hopCount:sum,89475
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],hopCount:sqrsum,268425
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],hopCount:min,3
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],hopCount:max,3
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.forwarding,numIntRcvd,35910
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.forwarding,numIntFwd,21712
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.forwarding,numIntCanceled,0
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.forwarding,numIntDuplicated,295
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.forwarding,numDataReceived,3367
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.forwarding,numDataFwd,3367
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.forwarding,numDataCanceled,0
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.forwarding,numDataUnsolicited,0
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.pit,added,21712
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.pit,removed,21712
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.pit,matched,3662
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.pit,missed,16482
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.pit,timeout,18345
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.pit,size:count,20144
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.pit,size:mean,1.3709789515
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.pit,size:stddev,0.4903210676
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.pit,size:sum,27617
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.pit,size:sqrsum,42705
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.pit,size:min,1
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.pit,size:max,3
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.fib,added,0
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.fib,removed,0
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.fib,matched,0
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.fib,missed,21712
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.fib,expired,0
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.cs,added,3367
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.cs,removed,0
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.cs,hit,13903
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.cs,miss,22007
BF-ND,300,2,NdnBinaryTree.n11.ndnL3.cs,stale,0
BF-ND,300,2,NdnBinaryTree.n11.wlan[0].mac,nbTxFrames,38982
BF-ND,300,2,NdnBinaryTree.n11.wlan[0].mac,nbRxFrames,79467
BF-ND,300,2,NdnBinaryTree.n11.wlan[0].mac,nbDroppedFrames,0
BF-ND,300,2,NdnBinaryTree.n11.wlan[0].mac,nbMissedAcks,0
BF-ND,300,2,NdnBinaryTree.n11.wlan[0].mac,nbRecvdAcks,0
BF-ND,300,2,NdnBinaryTree.n11.wlan[0].mac,nbTxAcks,0
BF-ND,300,2,NdnBinaryTree.n11.wlan[0].mac,nbDuplicates,0
BF-ND,300,2,NdnBinaryTree.n11.wlan[0].mac,meanBackoff,0.0016473933
BF-ND,300,2,NdnBinaryTree.n11.wlan[0].mac,nbBackoffs,54428
BF-ND,300,2,NdnBinaryTree.n11.wlan[0].mac,backoffDurations,89.66432
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.forwarding,numIntRcvd,35910
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.forwarding,numIntFwd,22498
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.forwarding,numIntCanceled,0
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.forwarding,numIntDuplicated,332
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.forwarding,numDataReceived,2894
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.forwarding,numDataFwd,2894
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.forwarding,numDataCanceled,0
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.forwarding,numDataUnsolicited,0
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.pit,added,22498
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.pit,removed,22496
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.pit,matched,3226
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.pit,missed,17767
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.pit,timeout,19602
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.pit,size:count,20993
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.pit,size:mean,1.3964654885
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.pit,size:stddev,0.4957526219
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.pit,size:sum,29316
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.pit,size:sqrsum,46098
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.pit,size:min,1
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.pit,size:max,3
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.fib,added,0
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.fib,removed,0
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.fib,matched,0
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.fib,missed,22498
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.fib,expired,0
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.cs,added,2894
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.cs,removed,0
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.cs,hit,13080
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.cs,miss,22830
BF-ND,300,2,NdnBinaryTree.n12.ndnL3.cs,stale,0
BF-ND,300,2,NdnBinaryTree.n12.wlan[0].mac,nbTxFrames,38470
BF-ND,300,2,NdnBinaryTree.n12.wlan[0].mac,nbRxFrames,80017
BF-ND,300,2,NdnBinaryTree.n12.wlan[0].mac,nbDroppedFrames,2
BF-ND,300,2,NdnBinaryTree.n12.wlan[0].mac,nbMissedAcks,0
BF-ND,300,2,NdnBinaryTree.n12.wlan[0].mac,nbRecvdAcks,0
BF-ND,300,2,NdnBinaryTree.n12.wlan[0].mac,nbTxAcks,0
BF-ND,300,2,NdnBinaryTree.n12.wlan[0].mac,nbDuplicates,0
BF-ND,300,2,NdnBinaryTree.n12.wlan[0].mac,meanBackoff,0.0016646792
BF-ND,300,2,NdnBinaryTree.n12.wlan[0].mac,nbBackoffs,54279
BF-ND,300,2,NdnBinaryTree.n12.wlan[0].mac,backoffDurations,90.35712
BF-ND,300,2,NdnBinaryTree.n112.ndnL3.forwarding,numIntRcvd,21712
BF-ND,300,2,NdnBinaryTree.n112.ndnL3.forwarding,numIntFwd,21474
BF-ND,300,2,NdnBinaryTree.n112.ndnL3.forwarding,numIntCanceled,0
BF-ND,300,2,NdnBinaryTree.n112.ndnL3.forwarding,numIntDuplicated,2
BF-ND,300,2,NdnBinaryTree.n112.ndnL3.forwarding,numDataReceived,1602
